trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
30,1.0000,0,-77.1490,17.9007,0.6185,109.2551,27.8014,0.0050,0.9748,17.0993,0
30,1.0000,1,-74.4892,19.6739,0.6451,122.5541,31.3478,0.0058,0.9792,18.6739,0
30,1.0000,2,-79.3006,16.4663,0.5970,98.4969,24.9325,0.0058,0.9712,18.5337,0
30,1.0000,3,-79.5716,16.2856,0.5943,97.1420,24.5712,0.0059,0.9707,18.7144,0
30,1.0000,4,-78.3553,17.0965,0.6064,103.2234,26.1929,0.0055,0.9727,17.9035,0
30,1.0000,5,-81.2273,15.1818,0.5777,88.8637,22.3637,0.0064,0.9680,19.8182,0
30,1.0000,6,-76.6113,18.2591,0.6239,111.9434,28.5182,0.0051,0.9756,17.2591,0
30,2.0000,0,-76.9079,18.0614,0.6209,110.4603,28.1227,0.0050,0.9752,17.0614,0
30,2.0000,1,-75.6310,18.9126,0.6337,116.8448,29.8253,0.0055,0.9773,17.9126,0
30,2.0000,2,-81.8095,14.7937,0.5719,85.9526,21.5874,0.0066,0.9670,20.2063,0
30,2.0000,3,-70.6516,22.2323,0.6835,141.7420,36.4645,0.0071,0.9856,21.2323,0
30,2.0000,4,-80.9095,15.3937,0.5809,90.4527,22.7874,0.0063,0.9685,19.6063,0
30,2.0000,5,-78.3516,17.0989,0.6065,103.2421,26.1979,0.0055,0.9727,17.9011,0
30,2.0000,6,-75.1177,19.2549,0.6388,119.4116,30.5098,0.0056,0.9781,18.2549,0
30,3.0000,0,-76.1323,18.5785,0.6287,114.3386,29.1570,0.0053,0.9764,17.5785,0
30,3.0000,1,-77.1038,17.9308,0.6190,109.4808,27.8615,0.0050,0.9748,17.0692,0
30,3.0000,2,-79.6911,16.2059,0.5931,96.5444,24.4119,0.0059,0.9705,18.7941,0
30,3.0000,3,-75.6661,18.8893,0.6333,116.6697,29.7786,0.0054,0.9772,17.8893,0
