trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
1,1.0000,0,-83.0845,13.9437,0.5592,79.5777,19.8874,0.0070,0.9649,21.0563,0
1,1.0000,1,-78.9947,16.6702,0.6001,100.0267,25.3405,0.0057,0.9717,18.3298,0
1,1.0000,2,-81.2651,15.1566,0.5773,88.6747,22.3132,0.0064,0.9679,19.8434,0
1,1.0000,3,-83.1219,13.9188,0.5588,79.3907,19.8375,0.0070,0.9648,21.0812,0
1,1.0000,4,-75.3812,19.0792,0.6362,118.0941,30.1584,0.0055,0.9777,18.0792,0
1,1.0000,5,-75.0375,19.3083,0.6396,119.8125,30.6167,0.0057,0.9783,18.3083,0
1,1.0000,6,-74.6419,19.5721,0.6436,121.7906,31.1442,0.0058,0.9789,18.5721,0
1,2.0000,0,-77.0680,17.9547,0.6193,109.6602,27.9094,0.0050,0.9749,17.0453,0
1,2.0000,1,-74.7767,19.4822,0.6422,121.1167,30.9644,0.0057,0.9787,18.4822,0
1,2.0000,2,-77.0470,17.9686,0.6195,109.7648,27.9373,0.0050,0.9749,17.0314,0
1,2.0000,3,-74.6331,19.5779,0.6437,121.8346,31.1559,0.0058,0.9789,18.5779,0
1,2.0000,4,-79.6241,16.2506,0.5938,96.8796,24.5012,0.0059,0.9706,18.7494,0
1,2.0000,5,-74.0259,19.9827,0.6497,124.8703,31.9654,0.0060,0.9800,18.9827,0
1,2.0000,6,-79.6860,16.2094,0.5931,96.5702,24.4187,0.0059,0.9705,18.7906,0
1,3.0000,0,-80.9847,15.3436,0.5802,90.0767,22.6871,0.0063,0.9684,19.6564,0
1,3.0000,1,-84.4724,13.0184,0.5453,72.6379,18.0368,0.0075,0.9625,21.9816,0
1,3.0000,2,-81.3404,15.1064,0.5766,88.2978,22.2128,0.0064,0.9678,19.8936,0
1,3.0000,3,-79.6333,16.2444,0.5937,96.8333,24.4889,0.0059,0.9706,18.7556,0
1,3.0000,4,-75.9523,18.6985,0.6305,115.2386,29.3970,0.0053,0.9767,17.6985,0
1,3.0000,5,-77.2817,17.8122,0.6172,108.5913,27.6243,0.0051,0.9745,17.1878,0
1,3.0000,6,-74.5788,19.6141,0.6442,122.1058,31.2282,0.0058,0.9790,18.6141,0
1,4.0000,0,-83.1895,13.8737,0.5581,79.0525,19.7473,0.0071,0.9647,21.1263,0
1,4.0000,1,-76.4096,18.3936,0.6259,112.9519,28.7872,0.0052,0.9760,17.3936,0
1,4.0000,2,-73.3917,20.4055,0.6561,128.0413,32.8110,0.0062,0.9810,19.4055,0
1,4.0000,3,-76.0124,18.6584,0.6299,114.9381,29.3168,0.0053,0.9766,17.6584,0
1,4.0000,4,-76.2909,18.4727,0.6271,113.5455,28.9455,0.0052,0.9762,17.4727,0
1,4.0000,5,-76.4588,18.3608,0.6254,112.7059,28.7216,0.0052,0.9759,17.3608,0
