trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
18,1.0000,0,-78.3321,17.1119,0.6067,103.3393,26.2238,0.0054,0.9728,17.8881,0
18,1.0000,1,-73.9274,20.0484,0.6507,125.3629,32.0968,0.0060,0.9801,19.0484,0
18,1.0000,2,-74.5146,19.6570,0.6449,122.4272,31.3139,0.0058,0.9791,18.6570,0
18,1.0000,3,-82.4636,14.3576,0.5654,82.6820,20.7152,0.0068,0.9659,20.6424,0
18,1.0000,4,-80.4182,15.7212,0.5858,92.9090,23.4424,0.0061,0.9693,19.2788,0
18,1.0000,5,-76.2236,18.5176,0.6278,113.8819,29.0352,0.0053,0.9763,17.5176,0
18,1.0000,6,-77.7057,17.5295,0.6129,106.4714,27.0591,0.0052,0.9738,17.4705,0
18,2.0000,0,-75.5885,18.9410,0.6341,117.0577,29.8820,0.0055,0.9774,17.9410,0
18,2.0000,1,-73.9310,20.0460,0.6507,125.3448,32.0920,0.0060,0.9801,19.0460,0
18,2.0000,2,-78.1429,17.2381,0.6086,104.2856,26.4762,0.0054,0.9731,17.7619,0
18,2.0000,3,-74.7132,19.5245,0.6429,121.4338,31.0490,0.0058,0.9788,18.5245,0
18,2.0000,4,-77.9449,17.3701,0.6106,105.2754,26.7401,0.0053,0.9734,17.6299,0
18,2.0000,5,-80.7867,15.4755,0.5821,91.0664,22.9510,0.0063,0.9687,19.5245,0
18,2.0000,6,-79.8525,16.0983,0.5915,95.7374,24.1966,0.0060,0.9702,18.9017,0
18,3.0000,0,-76.6885,18.2077,0.6231,111.5577,28.4154,0.0051,0.9755,17.2077,0
18,3.0000,1,-77.7770,17.4820,0.6122,106.1151,26.9640,0.0053,0.9737,17.5180,0
18,3.0000,2,-77.0823,17.9452,0.6192,109.5887,27.8903,0.0050,0.9749,17.0548,0
18,3.0000,3,-75.4034,19.0644,0.6360,117.9830,30.1288,0.0055,0.9777,18.0644,0
18,3.0000,4,-76.3367,18.4422,0.6266,113.3164,28.8844,0.0052,0.9761,17.4422,0
18,3.0000,5,-75.5335,18.9777,0.6347,117.3327,29.9554,0.0055,0.9774,17.9777,0
18,3.0000,6,-81.0739,15.2840,0.5793,89.6303,22.5681,0.0064,0.9682,19.7160,0
18,4.0000,0,-78.2649,17.1567,0.6074,103.6754,26.3134,0.0054,0.9729,17.8433,0
18,4.0000,1,-78.5418,16.9721,0.6046,102.2908,25.9442,0.0055,0.9724,18.0279,0
18,4.0000,2,-75.3518,19.0988,0.6365,118.2408,30.1975,0.0055,0.9777,18.0988,0
18,4.0000,3,-76.1313,18.5791,0.6287,114.3435,29.1583,0.0053,0.9764,17.5791,0
18,4.0000,4,-68.0238,23.9841,0.7098,154.8809,39.9682,0.0080,0.9900,22.9841,0
18,4.0000,5,-73.7408,20.1728,0.6526,126.2958,32.3455,0.0061,0.9804,19.1728,0
18,4.0000,6,-82.9466,14.0356,0.5605,80.2668,20.0712,0.0070,0.9651,20.9644,0
18,5.0000,0,-75.9415,18.7057,0.6306,115.2924,29.4113,0.0054,0.9768,17.7057,0
18,5.0000,1,-70.2285,22.5144,0.6877,143.8577,37.0287,0.0073,0.9863,21.5144,0
18,5.0000,2,-76.2526,18.4983,0.6275,113.7372,28.9966,0.0052,0.9762,17.4983,0
