trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
26,1.0000,0,-81.5114,14.9924,0.5749,87.4429,21.9848,0.0065,0.9675,20.0076,0
26,1.0000,1,-73.9679,20.0214,0.6503,125.1607,32.0429,0.0060,0.9801,19.0214,0
26,1.0000,2,-81.7352,14.8432,0.5726,86.3241,21.6864,0.0066,0.9671,20.1568,0
26,1.0000,3,-77.7565,17.4957,0.6124,106.2174,26.9913,0.0053,0.9737,17.5043,0
26,1.0000,4,-74.8251,19.4499,0.6417,120.8743,30.8998,0.0057,0.9786,18.4499,0
26,1.0000,5,-76.6284,18.2477,0.6237,111.8578,28.4954,0.0051,0.9756,17.2477,0
26,1.0000,6,-75.6591,18.8939,0.6334,116.7046,29.7879,0.0054,0.9772,17.8939,0
26,2.0000,0,-75.3066,19.1289,0.6369,118.4668,30.2578,0.0056,0.9778,18.1289,0
26,2.0000,1,-79.7265,16.1823,0.5927,96.3676,24.3647,0.0059,0.9705,18.8177,0
26,2.0000,2,-78.6311,16.9126,0.6037,101.8447,25.8253,0.0055,0.9723,18.0874,0
26,2.0000,3,-76.2772,18.4819,0.6272,113.6142,28.9638,0.0052,0.9762,17.4819,0
26,2.0000,4,-75.4865,19.0090,0.6351,117.5673,30.0180,0.0055,0.9775,18.0090,0
26,2.0000,5,-77.0432,17.9712,0.6196,109.7841,27.9424,0.0050,0.9749,17.0288,0
26,2.0000,6,-80.9371,15.3752,0.5806,90.3143,22.7505,0.0063,0.9684,19.6248,0
26,3.0000,0,-74.3405,19.7730,0.6466,123.2975,31.5460,0.0059,0.9794,18.7730,0
26,3.0000,1,-79.4401,16.3733,0.5956,97.7994,24.7465,0.0058,0.9709,18.6267,0
26,3.0000,2,-77.9552,17.3632,0.6104,105.2241,26.7264,0.0053,0.9734,17.6368,0
26,3.0000,3,-77.7676,17.4883,0.6123,106.1619,26.9765,0.0053,0.9737,17.5117,0
26,3.0000,4,-80.6590,15.5607,0.5834,91.7052,23.1214,0.0062,0.9689,19.4393,0
26,3.0000,5,-79.2232,16.5178,0.5978,98.8838,25.0357,0.0057,0.9713,18.4822,0
26,3.0000,6,-73.8843,20.0772,0.6512,125.5787,32.1543,0.0060,0.9802,19.0772,0
26,4.0000,0,-73.1212,20.5859,0.6588,129.3940,33.1717,0.0063,0.9815,19.5859,0
26,4.0000,1,-75.4275,19.0483,0.6357,117.8623,30.0966,0.0055,0.9776,18.0483,0
26,4.0000,2,-79.9764,16.0158,0.5902,95.1182,24.0315,0.0060,0.9700,18.9842,0
26,4.0000,3,-79.9946,16.0036,0.5901,95.0272,24.0073,0.0060,0.9700,18.9964,0
26,4.0000,4,-78.5263,16.9825,0.6047,102.3687,25.9650,0.0055,0.9725,18.0175,0
26,4.0000,5,-79.1091,16.5939,0.5989,99.4546,25.1879,0.0057,0.9715,18.4061,0
26,4.0000,6,-75.3002,19.1332,0.6370,118.4991,30.2664,0.0056,0.9778,18.1332,0
26,5.0000,0,-71.4148,21.7235,0.6759,137.9261,35.4469,0.0069,0.9843,20.7235,0
26,5.0000,1,-78.3164,17.1224,0.6068,103.4180,26.2448,0.0054,0.9728,17.8776,0
26,5.0000,2,-80.5203,15.6531,0.5848,92.3985,23.3063,0.0062,0.9691,19.3469,0
26,5.0000,3,-78.5813,16.9458,0.6042,102.0934,25.8916,0.0055,0.9724,18.0542,0
26,5.0000,4,-81.8374,14.7751,0.5716,85.8129,21.5501,0.0066,0.9669,20.2249,0
26,5.0000,5,-76.6767,18.2155,0.6232,111.6163,28.4310,0.0051,0.9755,17.2155,0
26,5.0000,6,-80.5769,15.6154,0.5842,92.1153,23.2307,0.0062,0.9690,19.3846,0
26,6.0000,0,-77.3694,17.7538,0.6163,108.1531,27.5075,0.0051,0.9744,17.2462,0
26,6.0000,1,-75.4197,19.0535,0.6358,117.9014,30.1070,0.0055,0.9776,18.0535,0
26,6.0000,2,-70.4815,22.3457,0.6852,142.5925,36.6913,0.0072,0.9859,21.3457,0
26,6.0000,3,-80.2070,15.8620,0.5879,93.9651,23.7240,0.0061,0.9697,19.1380,0
26,6.0000,4,-74.0735,19.9510,0.6493,124.6326,31.9020,0.0060,0.9799,18.9510,0
26,6.0000,5,-79.6703,16.2198,0.5933,96.6484,24.4396,0.0059,0.9705,18.7802,0
26,6.0000,6,-81.4593,15.0272,0.5754,87.7037,22.0543,0.0065,0.9676,19.9728,0
26,7.0000,0,-82.9976,14.0016,0.5600,80.0121,20.0032,0.0070,0.9650,20.9984,0
26,7.0000,1,-79.5363,16.3092,0.5946,97.3187,24.6183,0.0058,0.9708,18.6908,0
26,7.0000,2,-72.6945,20.8703,0.6631,131.5275,33.7407,0.0064,0.9822,19.8703,0
26,7.0000,3,-79.3738,16.4175,0.5963,98.1310,24.8349,0.0058,0.9710,18.5825,0
26,7.0000,4,-81.2680,15.1547,0.5773,88.6599,22.3093,0.0064,0.9679,19.8453,0
26,7.0000,5,-78.3758,17.0828,0.6062,103.1212,26.1657,0.0055,0.9727,17.9172,0
