trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
48,1.0000,0,-74.4383,19.7078,0.6456,122.8083,31.4155,0.0059,0.9793,18.7078,0
48,1.0000,1,-69.1192,23.2538,0.6988,149.4038,38.5077,0.0076,0.9881,22.2538,0
48,1.0000,2,-78.6873,16.8751,0.6031,101.5636,25.7503,0.0056,0.9722,18.1249,0
48,1.0000,3,-77.1083,17.9278,0.6189,109.4583,27.8556,0.0050,0.9748,17.0722,0
48,1.0000,4,-75.6237,18.9175,0.6338,116.8816,29.8351,0.0055,0.9773,17.9175,0
48,1.0000,5,-79.0343,16.6438,0.5997,99.8284,25.2876,0.0057,0.9716,18.3562,0
48,1.0000,6,-78.6074,16.9284,0.6039,101.9629,25.8568,0.0055,0.9723,18.0716,0
48,2.0000,0,-83.1813,13.8791,0.5582,79.0934,19.7582,0.0071,0.9647,21.1209,0
48,2.0000,1,-78.0375,17.3083,0.6096,104.8123,26.6166,0.0053,0.9733,17.6917,0
48,2.0000,2,-75.2686,19.1543,0.6373,118.6570,30.3085,0.0056,0.9779,18.1543,0
48,2.0000,3,-76.2151,18.5233,0.6278,113.9247,29.0466,0.0053,0.9763,17.5233,0
48,2.0000,4,-76.9948,18.0035,0.6201,110.0262,28.0070,0.0050,0.9750,17.0035,0
48,2.0000,5,-79.5247,16.3169,0.5948,97.3766,24.6338,0.0058,0.9708,18.6831,0
48,2.0000,6,-74.6775,19.5483,0.6432,121.6126,31.0967,0.0058,0.9789,18.5483,0
48,3.0000,0,-81.6861,14.8760,0.5731,86.5696,21.7519,0.0066,0.9672,20.1240,0
48,3.0000,1,-79.9227,16.0515,0.5908,95.3863,24.1030,0.0060,0.9701,18.9485,0
48,3.0000,2,-72.9702,20.6866,0.6603,130.1492,33.3731,0.0063,0.9817,19.6866,0
48,3.0000,3,-80.3189,15.7874,0.5868,93.4055,23.5748,0.0061,0.9695,19.2126,0
48,3.0000,4,-78.9638,16.6908,0.6004,100.1810,25.3816,0.0057,0.9717,18.3092,0
48,3.0000,5,-78.1726,17.2183,0.6083,104.1371,26.4366,0.0054,0.9730,17.7817,0
48,3.0000,6,-81.3226,15.1183,0.5768,88.3872,22.2366,0.0064,0.9678,19.8817,0
48,4.0000,0,-83.3971,13.7353,0.5560,78.0147,19.4706,0.0071,0.9643,21.2647,0
48,4.0000,1,-77.3962,17.7358,0.6160,108.0189,27.4717,0.0051,0.9743,17.2642,0
48,4.0000,2,-81.6410,14.9060,0.5736,86.7951,21.8120,0.0065,0.9673,20.0940,0
48,4.0000,3,-78.2207,17.1862,0.6078,103.8967,26.3724,0.0054,0.9730,17.8138,0
48,4.0000,4,-78.8616,16.7589,0.6014,100.6920,25.5179,0.0056,0.9719,18.2411,0
48,4.0000,5,-81.3106,15.1263,0.5769,88.4472,22.2526,0.0064,0.9678,19.8737,0
48,4.0000,6,-76.8763,18.0824,0.6212,110.6183,28.1649,0.0050,0.9752,17.0824,0
48,5.0000,0,-79.4780,16.3480,0.5952,97.6099,24.6960,0.0058,0.9709,18.6520,0
48,5.0000,1,-72.6746,20.8836,0.6633,131.6270,33.7672,0.0064,0.9822,19.8836,0
48,5.0000,2,-76.6840,18.2107,0.6232,111.5802,28.4214,0.0051,0.9755,17.2107,0
48,5.0000,3,-74.3105,19.7930,0.6469,123.4473,31.5859,0.0059,0.9795,18.7930,0
48,5.0000,4,-77.3813,17.7458,0.6162,108.0935,27.4916,0.0051,0.9744,17.2542,0
48,5.0000,5,-77.6446,17.5703,0.6136,106.7771,27.1406,0.0052,0.9739,17.4297,0
48,5.0000,6,-74.7204,19.5197,0.6428,121.3978,31.0394,0.0058,0.9788,18.5197,0
48,6.0000,0,-80.8531,15.4313,0.5815,90.7346,22.8626,0.0063,0.9686,19.5687,0
48,6.0000,1,-76.7607,18.1595,0.6224,111.1963,28.3190,0.0051,0.9754,17.1595,0
48,6.0000,2,-74.8314,19.4457,0.6417,120.8431,30.8915,0.0057,0.9786,18.4457,0
48,6.0000,3,-75.7102,18.8598,0.6329,116.4488,29.7197,0.0054,0.9771,17.8598,0
48,6.0000,4,-79.4006,16.3996,0.5960,97.9972,24.7992,0.0058,0.9710,18.6004,0
48,6.0000,5,-77.9128,17.3914,0.6109,105.4358,26.7829,0.0053,0.9735,17.6086,0
48,6.0000,6,-76.6532,18.2312,0.6235,111.7339,28.4624,0.0051,0.9756,17.2312,0
48,7.0000,0,-72.3741,21.0840,0.6663,133.1297,34.1679,0.0065,0.9827,20.0840,0
48,7.0000,1,-82.2578,14.4948,0.5674,83.7109,20.9896,0.0068,0.9662,20.5052,0
48,7.0000,2,-78.6342,16.9105,0.6037,101.8291,25.8211,0.0055,0.9723,18.0895,0
48,7.0000,3,-76.7919,18.1387,0.6221,111.0404,28.2775,0.0051,0.9753,17.1387,0
48,7.0000,4,-80.6952,15.5365,0.5830,91.5238,23.0730,0.0062,0.9688,19.4635,0
48,7.0000,5,-82.5915,14.2723,0.5641,82.0425,20.5447,0.0069,0.9657,20.7277,0
48,7.0000,6,-67.5465,24.3023,0.7145,157.2673,40.6046,0.0082,0.9908,23.3023,0
48,8.0000,0,-82.5379,14.3081,0.5646,82.3106,20.6162,0.0068,0.9658,20.6919,0
48,8.0000,1,-72.6972,20.8685,0.6630,131.5138,33.7370,0.0064,0.9822,19.8685,0
48,8.0000,2,-77.2598,17.8268,0.6174,108.7012,27.6536,0.0051,0.9746,17.1732,0
48,8.0000,3,-80.2948,15.8034,0.5871,93.5258,23.6069,0.0061,0.9695,19.1966,0
48,8.0000,4,-77.1215,17.9190,0.6188,109.3924,27.8380,0.0050,0.9748,17.0810,0
48,8.0000,5,-76.4060,18.3960,0.6259,112.9698,28.7920,0.0052,0.9760,17.3960,0
48,8.0000,6,-80.1901,15.8733,0.5881,94.0497,23.7466,0.0061,0.9697,19.1267,0
48,9.0000,0,-72.9265,20.7156,0.6607,130.3673,33.4313,0.0064,0.9818,19.7156,0
48,9.0000,1,-78.5332,16.9779,0.6047,102.3340,25.9557,0.0055,0.9724,18.0221,0
48,9.0000,2,-78.7677,16.8215,0.6023,101.1613,25.6430,0.0056,0.9721,18.1785,0
48,9.0000,3,-77.3845,17.7437,0.6162,108.0777,27.4874,0.0051,0.9744,17.2563,0
48,9.0000,4,-78.8353,16.7765,0.6016,100.8235,25.5529,0.0056,0.9719,18.2235,0
48,9.0000,5,-78.5827,16.9448,0.6042,102.0863,25.8897,0.0055,0.9724,18.0552,0
48,9.0000,6,-71.5605,21.6264,0.6744,137.1977,35.2527,0.0068,0.9841,20.6264,0
48,10.0000,0,-74.9912,19.3392,0.6401,120.0442,30.6785,0.0057,0.9783,18.3392,0
48,10.0000,1,-80.0058,15.9961,0.5899,94.9711,23.9923,0.0060,0.9700,19.0039,0
48,10.0000,2,-74.8177,19.4549,0.6418,120.9117,30.9098,0.0057,0.9786,18.4549,0
48,10.0000,3,-79.5968,16.2688,0.5940,97.0162,24.5377,0.0059,0.9707,18.7312,0
48,10.0000,4,-72.7348,20.8435,0.6627,131.3261,33.6870,0.0064,0.9821,19.8435,0
48,10.0000,5,-77.7775,17.4817,0.6122,106.1126,26.9634,0.0053,0.9737,17.5183,0
48,10.0000,6,-78.0980,17.2680,0.6090,104.5101,26.5360,0.0054,0.9732,17.7320,0
48,11.0000,0,-80.5120,15.6587,0.5849,92.4399,23.3173,0.0062,0.9691,19.3413,0
48,11.0000,1,-77.5505,17.6330,0.6145,107.2473,27.2660,0.0052,0.9741,17.3670,0
48,11.0000,2,-79.9809,16.0127,0.5902,95.0954,24.0254,0.0060,0.9700,18.9873,0
48,11.0000,3,-74.7627,19.4915,0.6424,121.1866,30.9831,0.0057,0.9787,18.4915,0
48,11.0000,4,-77.6195,17.5870,0.6138,106.9023,27.1739,0.0052,0.9740,17.4130,0
48,11.0000,5,-77.3294,17.7804,0.6167,108.3532,27.5609,0.0051,0.9745,17.2196,0
48,11.0000,6,-74.4524,19.6984,0.6455,122.7381,31.3968,0.0058,0.9792,18.6984,0
48,12.0000,0,-74.0559,19.9627,0.6494,124.7205,31.9255,0.0060,0.9799,18.9627,0
48,12.0000,1,-79.3697,16.4202,0.5963,98.1515,24.8404,0.0058,0.9711,18.5798,0
48,12.0000,2,-72.6478,20.9015,0.6635,131.7611,33.8030,0.0065,0.9823,19.9015,0
48,12.0000,3,-74.4442,19.7039,0.6456,122.7792,31.4078,0.0059,0.9793,18.7039,0
