trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
7,1.0000,0,-78.2809,17.1461,0.6072,103.5956,26.2922,0.0054,0.9729,17.8539,0
7,1.0000,1,-84.2027,13.1982,0.5480,73.9865,18.3964,0.0074,0.9630,21.8018,0
7,1.0000,2,-76.2142,18.5238,0.6279,113.9288,29.0477,0.0053,0.9763,17.5238,0
7,1.0000,3,-74.9962,19.3358,0.6400,120.0188,30.6717,0.0057,0.9783,18.3358,0
7,1.0000,4,-76.9340,18.0440,0.6207,110.3299,28.0880,0.0050,0.9751,17.0440,0
7,1.0000,5,-74.0685,19.9543,0.6493,124.6574,31.9086,0.0060,0.9799,18.9543,0
7,1.0000,6,-76.5895,18.2737,0.6241,112.0526,28.5474,0.0051,0.9757,17.2737,0
7,2.0000,0,-78.3340,17.1106,0.6067,103.3298,26.2213,0.0054,0.9728,17.8894,0
7,2.0000,1,-76.5692,18.2872,0.6243,112.1540,28.5744,0.0051,0.9757,17.2872,0
7,2.0000,2,-74.2738,19.8175,0.6473,123.6311,31.6350,0.0059,0.9795,18.8175,0
7,2.0000,3,-76.3299,18.4467,0.6267,113.3505,28.8935,0.0052,0.9761,17.4467,0
7,2.0000,4,-76.4763,18.3491,0.6252,112.6183,28.6982,0.0052,0.9759,17.3491,0
7,2.0000,5,-74.6185,19.5877,0.6438,121.9075,31.1753,0.0058,0.9790,18.5877,0
7,2.0000,6,-74.0076,19.9949,0.6499,124.9619,31.9899,0.0060,0.9800,18.9949,0
7,3.0000,0,-71.8901,21.4066,0.6711,135.5497,34.8133,0.0067,0.9835,20.4066,0
7,3.0000,1,-80.7351,15.5099,0.5826,91.3245,23.0199,0.0062,0.9688,19.4901,0
7,3.0000,2,-76.6222,18.2519,0.6238,111.8892,28.5038,0.0051,0.9756,17.2519,0
7,3.0000,3,-78.0606,17.2929,0.6094,104.6968,26.5858,0.0054,0.9732,17.7071,0
7,3.0000,4,-75.5155,18.9896,0.6348,117.4223,29.9793,0.0055,0.9775,17.9896,0
7,3.0000,5,-77.8359,17.4427,0.6116,105.8203,26.8854,0.0053,0.9736,17.5573,0
7,3.0000,6,-74.1014,19.9324,0.6490,124.4929,31.8648,0.0060,0.9798,18.9324,0
7,4.0000,0,-72.8646,20.7569,0.6614,130.6770,33.5139,0.0064,0.9819,19.7569,0
7,4.0000,1,-74.3916,19.7389,0.6461,123.0420,31.4779,0.0059,0.9793,18.7389,0
7,4.0000,2,-74.8228,19.4515,0.6418,120.8862,30.9030,0.0057,0.9786,18.4515,0
7,4.0000,3,-77.3343,17.7771,0.6167,108.3284,27.5542,0.0051,0.9744,17.2229,0
7,4.0000,4,-75.4543,19.0304,0.6355,117.7284,30.0609,0.0055,0.9776,18.0304,0
7,4.0000,5,-75.6545,18.8970,0.6335,116.7274,29.7940,0.0054,0.9772,17.8970,0
7,4.0000,6,-81.7004,14.8664,0.5730,86.4979,21.7328,0.0066,0.9672,20.1336,0
7,5.0000,0,-75.6931,18.8713,0.6331,116.5346,29.7426,0.0054,0.9772,17.8713,0
7,5.0000,1,-74.0732,19.9512,0.6493,124.6341,31.9024,0.0060,0.9799,18.9512,0
7,5.0000,2,-75.8463,18.7692,0.6315,115.7686,29.5383,0.0054,0.9769,17.7692,0
7,5.0000,3,-76.9907,18.0062,0.6201,110.0465,28.0124,0.0050,0.9750,17.0062,0
7,5.0000,4,-78.4861,17.0093,0.6051,102.5697,26.0186,0.0055,0.9725,17.9907,0
7,5.0000,5,-77.5529,17.6314,0.6145,107.2357,27.2629,0.0052,0.9741,17.3686,0
7,5.0000,6,-75.9763,18.6825,0.6302,115.1185,29.3649,0.0053,0.9767,17.6825,0
7,6.0000,0,-81.3282,15.1146,0.5767,88.3592,22.2291,0.0064,0.9678,19.8854,0
7,6.0000,1,-75.6314,18.9124,0.6337,116.8431,29.8248,0.0055,0.9773,17.9124,0
7,6.0000,2,-81.9049,14.7301,0.5710,85.4757,21.4602,0.0066,0.9668,20.2699,0
7,6.0000,3,-76.0677,18.6215,0.6293,114.6613,29.2430,0.0053,0.9766,17.6215,0
7,6.0000,4,-77.8430,17.4380,0.6116,105.7848,26.8760,0.0053,0.9736,17.5620,0
7,6.0000,5,-72.0885,21.2743,0.6691,134.5576,34.5487,0.0066,0.9832,20.2743,0
7,6.0000,6,-73.8028,20.1315,0.6520,125.9859,32.2629,0.0061,0.9803,19.1315,0
7,7.0000,0,-82.6099,14.2601,0.5639,81.9507,20.5202,0.0069,0.9657,20.7399,0
7,7.0000,1,-72.5382,20.9745,0.6646,132.3090,33.9491,0.0065,0.9824,19.9745,0
7,7.0000,2,-73.4062,20.3959,0.6559,127.9692,32.7918,0.0062,0.9810,19.3959,0
7,7.0000,3,-74.1890,19.8740,0.6481,124.0549,31.7480,0.0059,0.9797,18.8740,0
7,7.0000,4,-77.0359,17.9760,0.6196,109.8203,27.9521,0.0050,0.9749,17.0240,0
7,7.0000,5,-70.9455,22.0363,0.6805,140.2725,36.0727,0.0070,0.9851,21.0363,0
7,7.0000,6,-77.4354,17.7097,0.6156,107.8228,27.4194,0.0051,0.9743,17.2903,0
7,8.0000,0,-77.9196,17.3869,0.6108,105.4021,26.7739,0.0053,0.9735,17.6131,0
7,8.0000,1,-76.9912,18.0059,0.6201,110.0441,28.0117,0.0050,0.9750,17.0059,0
7,8.0000,2,-80.0552,15.9632,0.5894,94.7242,23.9265,0.0060,0.9699,19.0368,0
7,8.0000,3,-77.4919,17.6721,0.6151,107.5404,27.3441,0.0052,0.9742,17.3279,0
7,8.0000,4,-79.2855,16.4764,0.5971,98.5727,24.9527,0.0058,0.9712,18.5236,0
7,8.0000,5,-77.5022,17.6652,0.6150,107.4892,27.3304,0.0052,0.9742,17.3348,0
7,8.0000,6,-73.3099,20.4600,0.6569,128.4503,32.9201,0.0062,0.9812,19.4600,0
7,9.0000,0,-76.2956,18.4696,0.6270,113.5221,28.9392,0.0052,0.9762,17.4696,0
7,9.0000,1,-78.0307,17.3129,0.6097,104.8467,26.6258,0.0053,0.9733,17.6871,0
7,9.0000,2,-76.7602,18.1599,0.6224,111.1992,28.3198,0.0051,0.9754,17.1599,0
7,9.0000,3,-79.2439,16.5041,0.5976,98.7806,25.0082,0.0057,0.9713,18.4959,0
7,9.0000,4,-77.7845,17.4770,0.6122,106.0777,26.9540,0.0053,0.9737,17.5230,0
7,9.0000,5,-74.8981,19.4013,0.6410,120.5095,30.8025,0.0057,0.9785,18.4013,0
7,9.0000,6,-79.1531,16.5646,0.5985,99.2346,25.1292,0.0057,0.9714,18.4354,0
7,10.0000,0,-78.6584,16.8944,0.6034,101.7080,25.7888,0.0056,0.9722,18.1056,0
7,10.0000,1,-83.0388,13.9742,0.5596,79.8062,19.9483,0.0070,0.9649,21.0258,0
7,10.0000,2,-72.9753,20.6832,0.6602,130.1237,33.3663,0.0063,0.9817,19.6832,0
7,10.0000,3,-73.6900,20.2067,0.6531,126.5501,32.4134,0.0061,0.9805,19.2067,0
7,10.0000,4,-80.9347,15.3768,0.5807,90.3263,22.7537,0.0063,0.9684,19.6232,0
7,10.0000,5,-79.6811,16.2126,0.5932,96.5947,24.4252,0.0059,0.9705,18.7874,0
7,10.0000,6,-74.4839,19.6774,0.6452,122.5805,31.3548,0.0058,0.9792,18.6774,0
7,11.0000,0,-77.6277,17.5815,0.6137,106.8616,27.1631,0.0052,0.9740,17.4185,0
7,11.0000,1,-81.2342,15.1772,0.5777,88.8288,22.3543,0.0064,0.9679,19.8228,0
7,11.0000,2,-79.4366,16.3756,0.5956,97.8172,24.7513,0.0058,0.9709,18.6244,0
7,11.0000,3,-83.4827,13.6782,0.5552,77.5866,19.3564,0.0072,0.9642,21.3218,0
7,11.0000,4,-77.6336,17.5776,0.6137,106.8318,27.1552,0.0052,0.9739,17.4224,0
7,11.0000,5,-79.9078,16.0615,0.5909,95.4610,24.1229,0.0060,0.9702,18.9385,0
7,11.0000,6,-75.7618,18.8255,0.6324,116.1910,29.6509,0.0054,0.9771,17.8255,0
7,12.0000,0,-76.8938,18.0708,0.6211,110.5308,28.1415,0.0050,0.9752,17.0708,0
7,12.0000,1,-76.9227,18.0515,0.6208,110.3863,28.1030,0.0050,0.9751,17.0515,0
