trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
31,1.0000,0,-77.3553,17.7631,0.6164,108.2233,27.5262,0.0051,0.9744,17.2369,0
31,1.0000,1,-73.1893,20.5404,0.6581,129.0533,33.0809,0.0063,0.9814,19.5404,0
31,1.0000,2,-80.9631,15.3579,0.5804,90.1846,22.7159,0.0063,0.9684,19.6421,0
31,1.0000,3,-73.5454,20.3030,0.6545,127.2728,32.6061,0.0062,0.9808,19.3030,0
31,1.0000,4,-75.9041,18.7306,0.6310,115.4794,29.4612,0.0054,0.9768,17.7306,0
31,1.0000,5,-76.7286,18.1809,0.6227,111.3570,28.3619,0.0051,0.9755,17.1809,0
31,1.0000,6,-76.2173,18.5218,0.6278,113.9136,29.0436,0.0053,0.9763,17.5218,0
31,2.0000,0,-78.3219,17.1187,0.6068,103.3904,26.2374,0.0054,0.9728,17.8813,0
31,2.0000,1,-78.4171,17.0553,0.6058,102.9144,26.1105,0.0055,0.9726,17.9447,0
31,2.0000,2,-84.2319,13.1788,0.5477,73.8406,18.3575,0.0074,0.9629,21.8212,0
31,2.0000,3,-74.6533,19.5645,0.6435,121.7335,31.1289,0.0058,0.9789,18.5645,0
31,2.0000,4,-79.2359,16.5094,0.5976,98.8204,25.0188,0.0057,0.9713,18.4906,0
31,2.0000,5,-75.1099,19.2601,0.6389,119.4504,30.5201,0.0056,0.9782,18.2601,0
31,2.0000,6,-75.6918,18.8721,0.6331,116.5408,29.7442,0.0054,0.9772,17.8721,0
31,3.0000,0,-78.2588,17.1608,0.6074,103.7060,26.3216,0.0054,0.9729,17.8392,0
31,3.0000,1,-80.4785,15.6810,0.5852,92.6073,23.3619,0.0062,0.9692,19.3190,0
31,3.0000,2,-71.1975,21.8683,0.6780,139.0123,35.7366,0.0069,0.9847,20.8683,0
31,3.0000,3,-76.5070,18.3287,0.6249,112.4652,28.6574,0.0052,0.9758,17.3287,0
31,3.0000,4,-81.9385,14.7077,0.5706,85.3075,21.4153,0.0066,0.9668,20.2923,0
31,3.0000,5,-75.9403,18.7065,0.6306,115.2985,29.4129,0.0054,0.9768,17.7065,0
31,3.0000,6,-78.5975,16.9350,0.6040,102.0123,25.8699,0.0055,0.9723,18.0650,0
31,4.0000,0,-83.5603,13.6265,0.5544,77.1985,19.2529,0.0072,0.9641,21.3735,0
31,4.0000,1,-74.7213,19.5192,0.6428,121.3937,31.0383,0.0058,0.9788,18.5192,0
31,4.0000,2,-81.2800,15.1466,0.5772,88.5998,22.2933,0.0064,0.9679,19.8534,0
31,4.0000,3,-82.7215,14.1856,0.5628,81.3923,20.3713,0.0069,0.9655,20.8144,0
