trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
45,1.0000,0,-79.2352,16.5099,0.5976,98.8241,25.0198,0.0057,0.9713,18.4901,0
45,1.0000,1,-77.1016,17.9323,0.6190,109.4921,27.8646,0.0050,0.9748,17.0677,0
45,1.0000,2,-82.4421,14.3719,0.5656,82.7893,20.7438,0.0068,0.9659,20.6281,0
45,1.0000,3,-78.0141,17.3239,0.6099,104.9293,26.6478,0.0053,0.9733,17.6761,0
45,1.0000,4,-78.3866,17.0756,0.6061,103.0671,26.1512,0.0055,0.9727,17.9244,0
45,1.0000,5,-79.2088,16.5275,0.5979,98.9560,25.0549,0.0057,0.9713,18.4725,0
45,1.0000,6,-69.7854,22.8098,0.6921,146.0732,37.6195,0.0074,0.9870,21.8098,0
45,2.0000,0,-76.3314,18.4458,0.6267,113.3431,28.8915,0.0052,0.9761,17.4458,0
45,2.0000,1,-78.1722,17.2185,0.6083,104.1388,26.4370,0.0054,0.9730,17.7815,0
45,2.0000,2,-78.3655,17.0897,0.6063,103.1726,26.1793,0.0055,0.9727,17.9103,0
45,2.0000,3,-78.2916,17.1389,0.6071,103.5419,26.2778,0.0054,0.9728,17.8611,0
45,2.0000,4,-77.4500,17.7000,0.6155,107.7499,27.4000,0.0052,0.9742,17.3000,0
45,2.0000,5,-78.8574,16.7617,0.6014,100.7131,25.5235,0.0056,0.9719,18.2383,0
45,2.0000,6,-75.5209,18.9861,0.6348,117.3957,29.9722,0.0055,0.9775,17.9861,0
45,3.0000,0,-83.6071,13.5953,0.5539,76.9645,19.1905,0.0072,0.9640,21.4047,0
45,3.0000,1,-74.9523,19.3651,0.6405,120.2385,30.7303,0.0057,0.9784,18.3651,0
45,3.0000,2,-77.4022,17.7319,0.6160,107.9890,27.4637,0.0051,0.9743,17.2681,0
45,3.0000,3,-79.3074,16.4617,0.5969,98.4630,24.9235,0.0058,0.9712,18.5383,0
45,3.0000,4,-76.1466,18.5689,0.6285,114.2671,29.1379,0.0053,0.9764,17.5689,0
