trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
41,1.0000,0,-74.3972,19.7352,0.6460,123.0142,31.4705,0.0059,0.9793,18.7352,0
41,1.0000,1,-79.3491,16.4339,0.5965,98.2544,24.8679,0.0058,0.9711,18.5661,0
41,1.0000,2,-70.5093,22.3272,0.6849,142.4537,36.6543,0.0072,0.9858,21.3272,0
41,1.0000,3,-79.4990,16.3340,0.5950,97.5051,24.6680,0.0058,0.9708,18.6660,0
41,1.0000,4,-74.2131,19.8580,0.6479,123.9347,31.7159,0.0059,0.9796,18.8580,0
41,1.0000,5,-76.2715,18.4857,0.6273,113.6426,28.9714,0.0052,0.9762,17.4857,0
41,1.0000,6,-80.3167,15.7889,0.5868,93.4167,23.5778,0.0061,0.9695,19.2111,0
41,2.0000,0,-78.8781,16.7479,0.6012,100.6093,25.4958,0.0056,0.9719,18.2521,0
41,2.0000,1,-79.6954,16.2031,0.5930,96.5231,24.4062,0.0059,0.9705,18.7969,0
41,2.0000,2,-73.1121,20.5919,0.6589,129.4394,33.1838,0.0063,0.9815,19.5919,0
41,2.0000,3,-77.2514,17.8324,0.6175,108.7430,27.6648,0.0051,0.9746,17.1676,0
41,2.0000,4,-77.8486,17.4343,0.6115,105.7572,26.8686,0.0053,0.9736,17.5657,0
41,2.0000,5,-76.8272,18.1152,0.6217,110.8638,28.2303,0.0051,0.9753,17.1152,0
41,2.0000,6,-79.2252,16.5165,0.5977,98.8739,25.0330,0.0057,0.9713,18.4835,0
41,3.0000,0,-73.7795,20.1470,0.6522,126.1026,32.2940,0.0061,0.9804,19.1470,0
41,3.0000,1,-75.2543,19.1638,0.6375,118.7287,30.3277,0.0056,0.9779,18.1638,0
41,3.0000,2,-70.1958,22.5361,0.6880,144.0209,37.0722,0.0073,0.9863,21.5361,0
41,3.0000,3,-79.4123,16.3918,0.5959,97.9387,24.7837,0.0058,0.9710,18.6082,0
41,3.0000,4,-73.0622,20.6252,0.6594,129.6889,33.2504,0.0063,0.9816,19.6252,0
41,3.0000,5,-75.0480,19.3014,0.6395,119.7602,30.6027,0.0057,0.9783,18.3014,0
41,3.0000,6,-76.3757,18.4162,0.6262,113.1213,28.8324,0.0052,0.9760,17.4162,0
41,4.0000,0,-80.6671,15.5553,0.5833,91.6644,23.1105,0.0062,0.9689,19.4447,0
41,4.0000,1,-76.3846,18.4103,0.6262,113.0772,28.8206,0.0052,0.9760,17.4103,0
41,4.0000,2,-80.4450,15.7033,0.5855,92.7749,23.4066,0.0061,0.9693,19.2967,0
41,4.0000,3,-80.1694,15.8870,0.5883,94.1528,23.7741,0.0061,0.9697,19.1130,0
41,4.0000,4,-75.9460,18.7027,0.6305,115.2701,29.4054,0.0054,0.9768,17.7027,0
41,4.0000,5,-81.5875,14.9416,0.5741,87.0623,21.8833,0.0065,0.9674,20.0584,0
41,4.0000,6,-78.0880,17.2747,0.6091,104.5599,26.5493,0.0054,0.9732,17.7253,0
41,5.0000,0,-78.2460,17.1693,0.6075,103.7698,26.3386,0.0054,0.9729,17.8307,0
41,5.0000,1,-78.8279,16.7814,0.6017,100.8607,25.5629,0.0056,0.9720,18.2186,0
41,5.0000,2,-71.7949,21.4701,0.6721,136.0254,34.9401,0.0067,0.9837,20.4701,0
41,5.0000,3,-78.7517,16.8322,0.6025,101.2413,25.6644,0.0056,0.9721,18.1678,0
41,5.0000,4,-75.4935,19.0043,0.6351,117.5325,30.0087,0.0055,0.9775,18.0043,0
41,5.0000,5,-84.2690,13.1540,0.5473,73.6549,18.3080,0.0074,0.9629,21.8460,0
