trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
16,1.0000,0,-76.4874,18.3417,0.6251,112.5628,28.6834,0.0052,0.9759,17.3417,0
16,1.0000,1,-74.4915,19.6723,0.6451,122.5423,31.3446,0.0058,0.9792,18.6723,0
16,1.0000,2,-72.6306,20.9129,0.6637,131.8468,33.8258,0.0065,0.9823,19.9129,0
16,1.0000,3,-75.7776,18.8149,0.6322,116.1119,29.6298,0.0054,0.9770,17.8149,0
16,1.0000,4,-72.1454,21.2364,0.6685,134.2730,34.4728,0.0066,0.9831,20.2364,0
16,1.0000,5,-76.6260,18.2493,0.6237,111.8701,28.4987,0.0051,0.9756,17.2493,0
16,1.0000,6,-75.8769,18.7487,0.6312,115.6154,29.4974,0.0054,0.9769,17.7487,0
16,2.0000,0,-74.8712,19.4192,0.6413,120.6439,30.8384,0.0057,0.9785,18.4192,0
16,2.0000,1,-79.1179,16.5881,0.5988,99.4105,25.1761,0.0057,0.9715,18.4119,0
16,2.0000,2,-78.9042,16.7305,0.6010,100.4790,25.4611,0.0056,0.9718,18.2695,0
16,2.0000,3,-79.2476,16.5016,0.5975,98.7619,25.0032,0.0057,0.9713,18.4984,0
16,2.0000,4,-78.7581,16.8279,0.6024,101.2095,25.6559,0.0056,0.9721,18.1721,0
16,2.0000,5,-75.7797,18.8135,0.6322,116.1014,29.6270,0.0054,0.9770,17.8135,0
16,2.0000,6,-78.2499,17.1667,0.6075,103.7505,26.3335,0.0054,0.9729,17.8333,0
16,3.0000,0,-73.1789,20.5474,0.6582,129.1054,33.0948,0.0063,0.9814,19.5474,0
16,3.0000,1,-76.2778,18.4814,0.6272,113.6108,28.9629,0.0052,0.9762,17.4814,0
16,3.0000,2,-76.3263,18.4491,0.6267,113.3685,28.8983,0.0052,0.9761,17.4491,0
16,3.0000,3,-81.0642,15.2905,0.5794,89.6789,22.5811,0.0064,0.9682,19.7095,0
16,3.0000,4,-75.5175,18.9883,0.6348,117.4125,29.9767,0.0055,0.9775,17.9883,0
16,3.0000,5,-80.6278,15.5815,0.5837,91.8611,23.1630,0.0062,0.9690,19.4185,0
16,3.0000,6,-80.1587,15.8942,0.5884,94.2064,23.7884,0.0061,0.9697,19.1058,0
16,4.0000,0,-79.2319,16.5120,0.5977,98.8403,25.0241,0.0057,0.9713,18.4880,0
16,4.0000,1,-74.9038,19.3975,0.6410,120.4812,30.7950,0.0057,0.9785,18.3975,0
16,4.0000,2,-85.7092,12.1939,0.5329,66.4541,16.3878,0.0079,0.9605,22.8061,0
16,4.0000,3,-74.7377,19.5082,0.6426,121.3115,31.0164,0.0058,0.9788,18.5082,0
16,4.0000,4,-76.5692,18.2872,0.6243,112.1542,28.5745,0.0051,0.9757,17.2872,0
16,4.0000,5,-79.0086,16.6609,0.5999,99.9571,25.3219,0.0057,0.9717,18.3391,0
16,4.0000,6,-75.8813,18.7458,0.6312,115.5935,29.4916,0.0054,0.9769,17.7458,0
16,5.0000,0,-73.7183,20.1878,0.6528,126.4083,32.3756,0.0061,0.9805,19.1878,0
16,5.0000,1,-79.2692,16.4872,0.5973,98.6541,24.9744,0.0058,0.9712,18.5128,0
16,5.0000,2,-80.5961,15.6026,0.5840,92.0196,23.2052,0.0062,0.9690,19.3974,0
16,5.0000,3,-75.6742,18.8838,0.6333,116.6288,29.7677,0.0054,0.9772,17.8838,0
16,5.0000,4,-80.7556,15.4962,0.5824,91.2218,22.9925,0.0063,0.9687,19.5038,0
16,5.0000,5,-81.2514,15.1657,0.5775,88.7430,22.3315,0.0064,0.9679,19.8343,0
16,5.0000,6,-77.9148,17.3901,0.6109,105.4260,26.7803,0.0053,0.9735,17.6099,0
16,6.0000,0,-76.8596,18.0936,0.6214,110.7018,28.1872,0.0050,0.9752,17.0936,0
16,6.0000,1,-74.8706,19.4196,0.6413,120.6468,30.8392,0.0057,0.9785,18.4196,0
16,6.0000,2,-79.6242,16.2506,0.5938,96.8792,24.5011,0.0059,0.9706,18.7494,0
16,6.0000,3,-75.7551,18.8299,0.6324,116.2243,29.6598,0.0054,0.9771,17.8299,0
16,6.0000,4,-75.4890,19.0074,0.6351,117.5552,30.0147,0.0055,0.9775,18.0074,0
16,6.0000,5,-76.8548,18.0968,0.6215,110.7259,28.1936,0.0050,0.9752,17.0968,0
16,6.0000,6,-76.6968,18.2021,0.6230,111.5158,28.4042,0.0051,0.9755,17.2021,0
16,7.0000,0,-79.8760,16.0826,0.5912,95.6198,24.1653,0.0060,0.9702,18.9174,0
16,7.0000,1,-77.4033,17.7311,0.6160,107.9834,27.4622,0.0051,0.9743,17.2689,0
16,7.0000,2,-72.8560,20.7627,0.6614,130.7202,33.5254,0.0064,0.9819,19.7627,0
16,7.0000,3,-76.5492,18.3005,0.6245,112.2540,28.6011,0.0052,0.9758,17.3005,0
16,7.0000,4,-83.9652,13.3565,0.5503,75.1740,18.7131,0.0073,0.9634,21.6435,0
16,7.0000,5,-76.2345,18.5104,0.6277,113.8277,29.0207,0.0053,0.9763,17.5104,0
16,7.0000,6,-77.4943,17.6705,0.6151,107.5286,27.3410,0.0052,0.9742,17.3295,0
16,8.0000,0,-70.5754,22.2830,0.6842,142.1229,36.5661,0.0071,0.9857,21.2830,0
16,8.0000,1,-72.7043,20.8638,0.6630,131.4785,33.7276,0.0064,0.9822,19.8638,0
16,8.0000,2,-74.3265,19.7823,0.6467,123.3674,31.5647,0.0059,0.9795,18.7823,0
16,8.0000,3,-71.0216,21.9856,0.6798,139.8918,35.9712,0.0070,0.9850,20.9856,0
16,8.0000,4,-74.0450,19.9700,0.6496,124.7751,31.9400,0.0060,0.9799,18.9700,0
16,8.0000,5,-78.5343,16.9772,0.6047,102.3286,25.9543,0.0055,0.9724,18.0228,0
16,8.0000,6,-72.9999,20.6667,0.6600,130.0005,33.3335,0.0063,0.9817,19.6667,0
16,9.0000,0,-79.0304,16.6464,0.5997,99.8481,25.2928,0.0057,0.9716,18.3536,0
16,9.0000,1,-79.7476,16.1683,0.5925,96.2621,24.3366,0.0059,0.9704,18.8317,0
16,9.0000,2,-71.2518,21.8321,0.6775,138.7410,35.6643,0.0069,0.9846,20.8321,0
16,9.0000,3,-72.8629,20.7581,0.6614,130.6855,33.5161,0.0064,0.9819,19.7581,0
16,9.0000,4,-74.4863,19.6758,0.6451,122.5683,31.3515,0.0058,0.9792,18.6758,0
16,9.0000,5,-72.6537,20.8976,0.6635,131.7317,33.7951,0.0064,0.9822,19.8976,0
16,9.0000,6,-77.9020,17.3987,0.6110,105.4900,26.7973,0.0053,0.9735,17.6013,0
16,10.0000,0,-77.2089,17.8607,0.6179,108.9555,27.7215,0.0051,0.9747,17.1393,0
