trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
21,1.0000,0,-71.7230,21.5180,0.6728,136.3851,35.0360,0.0068,0.9838,20.5180,0
21,1.0000,1,-76.6849,18.2100,0.6232,111.5753,28.4201,0.0051,0.9755,17.2100,0
21,1.0000,2,-77.9244,17.3837,0.6108,105.3780,26.7675,0.0053,0.9735,17.6163,0
21,1.0000,3,-77.1631,17.8913,0.6184,109.1847,27.7826,0.0051,0.9747,17.1087,0
21,1.0000,4,-74.8977,19.4015,0.6410,120.5113,30.8030,0.0057,0.9785,18.4015,0
21,1.0000,5,-69.8512,22.7659,0.6915,145.7440,37.5317,0.0074,0.9869,21.7659,0
21,1.0000,6,-74.6387,19.5742,0.6436,121.8065,31.1484,0.0058,0.9789,18.5742,0
21,2.0000,0,-84.5174,12.9884,0.5448,72.4129,17.9768,0.0075,0.9625,22.0116,0
21,2.0000,1,-76.1093,18.5938,0.6289,114.4536,29.1876,0.0053,0.9765,17.5938,0
21,2.0000,2,-77.5052,17.6632,0.6149,107.4741,27.3264,0.0052,0.9742,17.3368,0
21,2.0000,3,-72.3051,21.1299,0.6669,133.4744,34.2598,0.0066,0.9828,20.1299,0
21,2.0000,4,-69.6697,22.8869,0.6933,146.6516,37.7738,0.0074,0.9872,21.8869,0
21,2.0000,5,-75.6429,18.9047,0.6336,116.7854,29.8094,0.0055,0.9773,17.9047,0
21,2.0000,6,-73.6113,20.2592,0.6539,126.9437,32.5183,0.0061,0.9806,19.2592,0
21,3.0000,0,-78.0197,17.3202,0.6098,104.9015,26.6404,0.0053,0.9733,17.6798,0
21,3.0000,1,-79.8977,16.0682,0.5910,95.5114,24.1364,0.0060,0.9702,18.9318,0
21,3.0000,2,-77.9356,17.3762,0.6106,105.3218,26.7525,0.0053,0.9734,17.6238,0
21,3.0000,3,-79.2588,16.4942,0.5974,98.7062,24.9883,0.0058,0.9712,18.5058,0
21,3.0000,4,-77.6438,17.5708,0.6136,106.7810,27.1416,0.0052,0.9739,17.4292,0
21,3.0000,5,-80.4587,15.6942,0.5854,92.7067,23.3885,0.0062,0.9692,19.3058,0
21,3.0000,6,-76.8030,18.1313,0.6220,110.9849,28.2626,0.0051,0.9753,17.1313,0
21,4.0000,0,-77.2805,17.8130,0.6172,108.5975,27.6260,0.0051,0.9745,17.1870,0
21,4.0000,1,-80.9798,15.3468,0.5802,90.1012,22.6937,0.0063,0.9684,19.6532,0
21,4.0000,2,-76.0908,18.6061,0.6291,114.5458,29.2122,0.0053,0.9765,17.6061,0
21,4.0000,3,-80.5996,15.6003,0.5840,92.0019,23.2005,0.0062,0.9690,19.3997,0
21,4.0000,4,-76.0689,18.6207,0.6293,114.6555,29.2415,0.0053,0.9766,17.6207,0
21,4.0000,5,-81.7478,14.8348,0.5725,86.2610,21.6696,0.0066,0.9671,20.1652,0
21,4.0000,6,-78.9813,16.6791,0.6002,100.0935,25.3583,0.0057,0.9717,18.3209,0
21,5.0000,0,-76.0433,18.6378,0.6296,114.7837,29.2757,0.0053,0.9766,17.6378,0
21,5.0000,1,-77.6248,17.5835,0.6138,106.8759,27.1669,0.0052,0.9740,17.4165,0
21,5.0000,2,-74.8779,19.4148,0.6412,120.6107,30.8295,0.0057,0.9785,18.4148,0
21,5.0000,3,-77.6088,17.5942,0.6139,106.9562,27.1883,0.0052,0.9740,17.4058,0
21,5.0000,4,-81.0253,15.3165,0.5797,89.8736,22.6330,0.0063,0.9683,19.6835,0
21,5.0000,5,-75.2990,19.1340,0.6370,118.5050,30.2680,0.0056,0.9778,18.1340,0
21,5.0000,6,-74.0167,19.9888,0.6498,124.9163,31.9777,0.0060,0.9800,18.9888,0
21,6.0000,0,-73.5055,20.3297,0.6549,127.4726,32.6594,0.0062,0.9808,19.3297,0
21,6.0000,1,-74.6821,19.5453,0.6432,121.5895,31.0905,0.0058,0.9789,18.5453,0
21,6.0000,2,-75.1458,19.2362,0.6385,119.2712,30.4723,0.0056,0.9781,18.2362,0
21,6.0000,3,-79.1211,16.5859,0.5988,99.3943,25.1718,0.0057,0.9715,18.4141,0
21,6.0000,4,-73.9515,20.0323,0.6505,125.2426,32.0647,0.0060,0.9801,19.0323,0
21,6.0000,5,-80.7923,15.4718,0.5821,91.0384,22.9436,0.0063,0.9687,19.5282,0
21,6.0000,6,-79.3776,16.4149,0.5962,98.1120,24.8299,0.0058,0.9710,18.5851,0
