trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
19,1.0000,0,-76.3577,18.4282,0.6264,113.2114,28.8564,0.0052,0.9761,17.4282,0
19,1.0000,1,-80.6512,15.5658,0.5835,91.7438,23.1317,0.0062,0.9689,19.4342,0
19,1.0000,2,-74.8244,19.4504,0.6418,120.8782,30.9009,0.0057,0.9786,18.4504,0
19,1.0000,3,-76.7705,18.1530,0.6223,111.1476,28.3060,0.0051,0.9754,17.1530,0
19,1.0000,4,-78.9013,16.7325,0.6010,100.4935,25.4649,0.0056,0.9718,18.2675,0
19,1.0000,5,-78.5648,16.9568,0.6044,102.1758,25.9135,0.0055,0.9724,18.0432,0
19,1.0000,6,-73.0270,20.6486,0.6597,129.8648,33.2973,0.0063,0.9816,19.6486,0
19,2.0000,0,-75.9780,18.6813,0.6302,115.1098,29.3626,0.0053,0.9767,17.6813,0
19,2.0000,1,-74.9201,19.3866,0.6408,120.3994,30.7732,0.0057,0.9785,18.3866,0
19,2.0000,2,-79.0342,16.6439,0.5997,99.8290,25.2877,0.0057,0.9716,18.3561,0
19,2.0000,3,-77.0688,17.9542,0.6193,109.6562,27.9083,0.0050,0.9749,17.0458,0
19,2.0000,4,-75.1968,19.2021,0.6380,119.0160,30.4043,0.0056,0.9780,18.2021,0
19,2.0000,5,-74.2698,19.8202,0.6473,123.6512,31.6403,0.0059,0.9796,18.8202,0
19,2.0000,6,-75.4510,19.0327,0.6355,117.7451,30.0653,0.0055,0.9776,18.0327,0
19,3.0000,0,-75.7224,18.8518,0.6328,116.3882,29.7035,0.0054,0.9771,17.8518,0
19,3.0000,1,-76.4151,18.3899,0.6258,112.9245,28.7799,0.0052,0.9760,17.3899,0
19,3.0000,2,-74.5283,19.6478,0.6447,122.3587,31.2957,0.0058,0.9791,18.6478,0
19,3.0000,3,-77.0525,17.9650,0.6195,109.7375,27.9300,0.0050,0.9749,17.0350,0
19,3.0000,4,-72.5641,20.9573,0.6644,132.1796,33.9146,0.0065,0.9824,19.9573,0
19,3.0000,5,-72.1950,21.2033,0.6680,134.0249,34.4067,0.0066,0.9830,20.2033,0
19,3.0000,6,-77.5779,17.6148,0.6142,107.1107,27.2295,0.0052,0.9740,17.3852,0
19,4.0000,0,-74.4160,19.7227,0.6458,122.9199,31.4453,0.0059,0.9793,18.7227,0
19,4.0000,1,-76.0298,18.6468,0.6297,114.8510,29.2936,0.0053,0.9766,17.6468,0
19,4.0000,2,-75.9953,18.6698,0.6300,115.0235,29.3396,0.0053,0.9767,17.6698,0
19,4.0000,3,-73.8203,20.1198,0.6518,125.8987,32.2396,0.0061,0.9803,19.1198,0
19,4.0000,4,-77.4462,17.7025,0.6155,107.7689,27.4050,0.0051,0.9743,17.2975,0
19,4.0000,5,-75.4279,19.0481,0.6357,117.8605,30.0961,0.0055,0.9776,18.0481,0
19,4.0000,6,-77.8700,17.4200,0.6113,105.6500,26.8400,0.0053,0.9735,17.5800,0
19,5.0000,0,-77.0450,17.9700,0.6196,109.7752,27.9401,0.0050,0.9749,17.0300,0
19,5.0000,1,-76.6515,18.2323,0.6235,111.7424,28.4646,0.0051,0.9756,17.2323,0
