trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
34,1.0000,0,-79.3099,16.4601,0.5969,98.4507,24.9202,0.0058,0.9712,18.5399,0
34,1.0000,1,-78.0546,17.2969,0.6095,104.7271,26.5939,0.0054,0.9732,17.7031,0
34,1.0000,2,-76.6417,18.2388,0.6236,111.7913,28.4777,0.0051,0.9756,17.2388,0
34,1.0000,3,-75.8977,18.7349,0.6310,115.5115,29.4697,0.0054,0.9768,17.7349,0
34,1.0000,4,-82.6767,14.2156,0.5632,81.6167,20.4311,0.0069,0.9655,20.7844,0
34,1.0000,5,-78.8202,16.7865,0.6018,100.8988,25.5730,0.0056,0.9720,18.2135,0
34,1.0000,6,-75.7217,18.8522,0.6328,116.3914,29.7044,0.0054,0.9771,17.8522,0
34,2.0000,0,-79.3235,16.4510,0.5968,98.3823,24.9020,0.0058,0.9711,18.5490,0
34,2.0000,1,-76.4653,18.3565,0.6253,112.6734,28.7129,0.0052,0.9759,17.3565,0
34,2.0000,2,-78.4699,17.0200,0.6053,102.6503,26.0401,0.0055,0.9726,17.9800,0
34,2.0000,3,-83.0654,13.9564,0.5593,79.6730,19.9128,0.0070,0.9649,21.0436,0
34,2.0000,4,-77.2119,17.8587,0.6179,108.9406,27.7175,0.0051,0.9746,17.1413,0
34,2.0000,5,-69.3329,23.1114,0.6967,148.3355,38.2228,0.0076,0.9878,22.1114,0
34,2.0000,6,-77.2021,17.8652,0.6180,108.9893,27.7305,0.0051,0.9747,17.1348,0
34,3.0000,0,-77.0488,17.9675,0.6195,109.7560,27.9349,0.0050,0.9749,17.0325,0
34,3.0000,1,-78.6965,16.8690,0.6030,101.5175,25.7380,0.0056,0.9722,18.1310,0
34,3.0000,2,-73.4656,20.3563,0.6553,127.6720,32.7125,0.0062,0.9809,19.3563,0
34,3.0000,3,-78.8381,16.7746,0.6016,100.8096,25.5492,0.0056,0.9719,18.2254,0
34,3.0000,4,-73.3274,20.4484,0.6567,128.3632,32.8968,0.0062,0.9811,19.4484,0
34,3.0000,5,-77.0989,17.9341,0.6190,109.5056,27.8682,0.0050,0.9748,17.0659,0
34,3.0000,6,-74.9760,19.3494,0.6402,120.1202,30.6987,0.0057,0.9784,18.3494,0
34,4.0000,0,-78.3882,17.0745,0.6061,103.0591,26.1491,0.0055,0.9727,17.9255,0
34,4.0000,1,-76.6132,18.2578,0.6239,111.9338,28.5157,0.0051,0.9756,17.2578,0
34,4.0000,2,-80.5022,15.6652,0.5850,92.4890,23.3304,0.0062,0.9692,19.3348,0
34,4.0000,3,-79.0009,16.6661,0.6000,99.9954,25.3321,0.0057,0.9717,18.3339,0
34,4.0000,4,-80.9153,15.3898,0.5808,90.4236,22.7796,0.0063,0.9685,19.6102,0
34,4.0000,5,-74.3793,19.7471,0.6462,123.1035,31.4943,0.0059,0.9794,18.7471,0
34,4.0000,6,-75.0408,19.3061,0.6396,119.7959,30.6122,0.0057,0.9783,18.3061,0
34,5.0000,0,-71.8757,21.4162,0.6712,135.6214,34.8324,0.0067,0.9835,20.4162,0
34,5.0000,1,-80.5346,15.6436,0.5847,92.3271,23.2872,0.0062,0.9691,19.3564,0
34,5.0000,2,-73.5790,20.2807,0.6542,127.1050,32.5613,0.0061,0.9807,19.2807,0
34,5.0000,3,-79.9817,16.0122,0.5902,95.0915,24.0244,0.0060,0.9700,18.9878,0
34,5.0000,4,-71.8708,21.4195,0.6713,135.6460,34.8389,0.0067,0.9835,20.4195,0
34,5.0000,5,-75.6149,18.9234,0.6339,116.9254,29.8468,0.0055,0.9773,17.9234,0
34,5.0000,6,-75.6840,18.8773,0.6332,116.5801,29.7547,0.0054,0.9772,17.8773,0
34,6.0000,0,-81.6480,14.9013,0.5735,86.7598,21.8026,0.0065,0.9673,20.0987,0
34,6.0000,1,-82.9892,14.0072,0.5601,80.0542,20.0145,0.0070,0.9650,20.9928,0
34,6.0000,2,-84.5806,12.9463,0.5442,72.0971,17.8926,0.0075,0.9624,22.0537,0
34,6.0000,3,-76.4960,18.3360,0.6250,112.5202,28.6721,0.0052,0.9758,17.3360,0
34,6.0000,4,-75.1112,19.2592,0.6389,119.4442,30.5185,0.0056,0.9781,18.2592,0
34,6.0000,5,-77.2143,17.8571,0.6179,108.9283,27.7142,0.0051,0.9746,17.1429,0
34,6.0000,6,-79.9562,16.0292,0.5904,95.2188,24.0583,0.0060,0.9701,18.9708,0
34,7.0000,0,-78.9252,16.7165,0.6007,100.3739,25.4330,0.0056,0.9718,18.2835,0
34,7.0000,1,-77.0163,17.9891,0.6198,109.9183,27.9782,0.0050,0.9750,17.0109,0
34,7.0000,2,-76.5167,18.3222,0.6248,112.4166,28.6444,0.0052,0.9758,17.3222,0
34,7.0000,3,-75.0372,19.3085,0.6396,119.8138,30.6170,0.0057,0.9783,18.3085,0
34,7.0000,4,-75.8090,18.7940,0.6319,115.9548,29.5879,0.0054,0.9770,17.7940,0
34,7.0000,5,-78.0258,17.3161,0.6097,104.8708,26.6322,0.0053,0.9733,17.6839,0
34,7.0000,6,-79.6595,16.2270,0.5934,96.7023,24.4539,0.0059,0.9706,18.7730,0
34,8.0000,0,-83.5311,13.6460,0.5547,77.3447,19.2919,0.0072,0.9641,21.3540,0
34,8.0000,1,-78.1606,17.2263,0.6084,104.1971,26.4526,0.0054,0.9731,17.7737,0
34,8.0000,2,-78.7445,16.8370,0.6026,101.2773,25.6740,0.0056,0.9721,18.1630,0
34,8.0000,3,-72.1894,21.2071,0.6681,134.0529,34.4141,0.0066,0.9830,20.2071,0
34,8.0000,4,-69.1621,23.2253,0.6984,149.1895,38.4505,0.0076,0.9881,22.2253,0
34,8.0000,5,-75.5552,18.9632,0.6344,117.2240,29.9264,0.0055,0.9774,17.9632,0
34,8.0000,6,-77.1430,17.9047,0.6186,109.2849,27.8093,0.0050,0.9748,17.0953,0
34,9.0000,0,-69.0992,23.2672,0.6990,149.5042,38.5345,0.0076,0.9882,22.2672,0
34,9.0000,1,-83.1320,13.9120,0.5587,79.3398,19.8239,0.0070,0.9648,21.0880,0
34,9.0000,2,-77.8321,17.4453,0.6117,105.8395,26.8905,0.0053,0.9736,17.5547,0
34,9.0000,3,-73.3558,20.4295,0.6564,128.2210,32.8589,0.0062,0.9811,19.4295,0
34,9.0000,4,-76.0182,18.6545,0.6298,114.9090,29.3091,0.0053,0.9766,17.6545,0
34,9.0000,5,-72.0627,21.2915,0.6694,134.6866,34.5831,0.0066,0.9832,20.2915,0
34,9.0000,6,-78.7252,16.8498,0.6027,101.3738,25.6997,0.0056,0.9721,18.1502,0
34,10.0000,0,-73.3265,20.4490,0.6567,128.3676,32.8980,0.0062,0.9811,19.4490,0
34,10.0000,1,-76.4024,18.3984,0.6260,112.9879,28.7968,0.0052,0.9760,17.3984,0
34,10.0000,2,-77.2328,17.8448,0.6177,108.8358,27.6896,0.0051,0.9746,17.1552,0
34,10.0000,3,-76.4568,18.3621,0.6254,112.7160,28.7243,0.0052,0.9759,17.3621,0
34,10.0000,4,-73.3861,20.4093,0.6561,128.0695,32.8185,0.0062,0.9810,19.4093,0
34,10.0000,5,-74.2098,19.8601,0.6479,123.9511,31.7203,0.0059,0.9797,18.8601,0
34,10.0000,6,-79.1945,16.5370,0.5981,99.0273,25.0740,0.0057,0.9713,18.4630,0
34,11.0000,0,-71.2703,21.8198,0.6773,138.6485,35.6396,0.0069,0.9845,20.8198,0
