trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
14,1.0000,0,-77.3318,17.7788,0.6167,108.3411,27.5576,0.0051,0.9744,17.2212,0
14,1.0000,1,-78.8902,16.7399,0.6011,100.5489,25.4797,0.0056,0.9718,18.2601,0
14,1.0000,2,-72.1811,21.2126,0.6682,134.0944,34.4252,0.0066,0.9830,20.2126,0
14,1.0000,3,-75.2469,19.1687,0.6375,118.7654,30.3374,0.0056,0.9779,18.1687,0
14,1.0000,4,-76.4624,18.3584,0.6254,112.6882,28.7169,0.0052,0.9759,17.3584,0
14,1.0000,5,-79.9255,16.0497,0.5907,95.3725,24.0993,0.0060,0.9701,18.9503,0
14,1.0000,6,-80.1051,15.9299,0.5889,94.4745,23.8599,0.0060,0.9698,19.0701,0
14,2.0000,0,-75.1908,19.2061,0.6381,119.0458,30.4122,0.0056,0.9780,18.2061,0
14,2.0000,1,-80.1828,15.8782,0.5882,94.0861,23.7563,0.0061,0.9697,19.1218,0
14,2.0000,2,-77.7009,17.5328,0.6130,106.4957,27.0655,0.0052,0.9738,17.4672,0
14,2.0000,3,-77.1541,17.8973,0.6185,109.2295,27.7945,0.0051,0.9747,17.1027,0
14,2.0000,4,-79.4029,16.3981,0.5960,97.9854,24.7961,0.0058,0.9710,18.6019,0
14,2.0000,5,-75.5769,18.9488,0.6342,117.1157,29.8975,0.0055,0.9774,17.9488,0
14,2.0000,6,-73.3655,20.4230,0.6563,128.1727,32.8461,0.0062,0.9811,19.4230,0
14,3.0000,0,-74.6788,19.5475,0.6432,121.6059,31.0949,0.0058,0.9789,18.5475,0
14,3.0000,1,-72.6529,20.8981,0.6635,131.7355,33.7961,0.0064,0.9822,19.8981,0
14,3.0000,2,-74.6301,19.5799,0.6437,121.8496,31.1599,0.0058,0.9789,18.5799,0
14,3.0000,3,-73.0788,20.6141,0.6592,129.6058,33.2282,0.0063,0.9815,19.6141,0
14,3.0000,4,-76.3827,18.4115,0.6262,113.0863,28.8230,0.0052,0.9760,17.4115,0
14,3.0000,5,-78.8194,16.7870,0.6018,100.9028,25.5741,0.0056,0.9720,18.2130,0
14,3.0000,6,-81.0138,15.3242,0.5799,89.9311,22.6483,0.0063,0.9683,19.6758,0
14,4.0000,0,-79.9717,16.0189,0.5903,95.1417,24.0378,0.0060,0.9700,18.9811,0
14,4.0000,1,-75.2497,19.1669,0.6375,118.7515,30.3337,0.0056,0.9779,18.1669,0
14,4.0000,2,-74.2111,19.8593,0.6479,123.9445,31.7185,0.0059,0.9796,18.8593,0
