trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
4,1.0000,0,-78.3394,17.1070,0.6066,103.3028,26.2141,0.0054,0.9728,17.8930,0
4,1.0000,1,-75.7448,18.8368,0.6326,116.2759,29.6736,0.0054,0.9771,17.8368,0
4,1.0000,2,-77.6948,17.5368,0.6131,106.5258,27.0736,0.0052,0.9738,17.4632,0
4,1.0000,3,-76.2619,18.4921,0.6274,113.6904,28.9841,0.0052,0.9762,17.4921,0
4,1.0000,4,-76.9722,18.0185,0.6203,110.1390,28.0371,0.0050,0.9750,17.0185,0
4,1.0000,5,-74.9869,19.3421,0.6401,120.0656,30.6842,0.0057,0.9784,18.3421,0
4,1.0000,6,-76.9282,18.0479,0.6207,110.3589,28.0957,0.0050,0.9751,17.0479,0
4,2.0000,0,-84.0554,13.2964,0.5494,74.7230,18.5928,0.0074,0.9632,21.7036,0
4,2.0000,1,-76.3989,18.4008,0.6260,113.0057,28.8015,0.0052,0.9760,17.4008,0
4,2.0000,2,-83.6804,13.5464,0.5532,76.5982,19.0928,0.0072,0.9639,21.4536,0
4,2.0000,3,-78.2736,17.1509,0.6073,103.6318,26.3018,0.0054,0.9729,17.8491,0
4,2.0000,4,-72.3604,21.0931,0.6664,133.1982,34.1862,0.0065,0.9827,20.0931,0
4,2.0000,5,-80.4243,15.7171,0.5858,92.8783,23.4342,0.0061,0.9693,19.2829,0
4,2.0000,6,-73.8548,20.0968,0.6515,125.7260,32.1936,0.0060,0.9802,19.0968,0
4,3.0000,0,-75.4301,19.0466,0.6357,117.8495,30.0932,0.0055,0.9776,18.0466,0
4,3.0000,1,-76.1228,18.5848,0.6288,114.3859,29.1696,0.0053,0.9765,17.5848,0
4,3.0000,2,-76.4058,18.3962,0.6259,112.9712,28.7923,0.0052,0.9760,17.3962,0
4,3.0000,3,-76.7424,18.1717,0.6226,111.2880,28.3435,0.0051,0.9754,17.1717,0
4,3.0000,4,-75.0445,19.3036,0.6396,119.7773,30.6073,0.0057,0.9783,18.3036,0
4,3.0000,5,-77.7827,17.4782,0.6122,106.0866,26.9564,0.0053,0.9737,17.5218,0
4,3.0000,6,-80.0298,15.9801,0.5897,94.8508,23.9602,0.0060,0.9700,19.0199,0
4,4.0000,0,-82.1103,14.5931,0.5689,84.4485,21.1863,0.0067,0.9665,20.4069,0
4,4.0000,1,-73.9827,20.0115,0.6502,125.0863,32.0230,0.0060,0.9800,19.0115,0
4,4.0000,2,-81.7969,14.8020,0.5720,86.0153,21.6041,0.0066,0.9670,20.1980,0
4,4.0000,3,-79.4361,16.3759,0.5956,97.8196,24.7519,0.0058,0.9709,18.6241,0
4,4.0000,4,-76.3130,18.4580,0.6269,113.4349,28.9160,0.0052,0.9761,17.4580,0
4,4.0000,5,-78.0786,17.2810,0.6092,104.6072,26.5619,0.0054,0.9732,17.7190,0
4,4.0000,6,-81.6333,14.9112,0.5737,86.8337,21.8223,0.0065,0.9673,20.0888,0
4,5.0000,0,-77.3091,17.7940,0.6169,108.4547,27.5879,0.0051,0.9745,17.2060,0
4,5.0000,1,-76.1755,18.5496,0.6282,114.1223,29.0993,0.0053,0.9764,17.5496,0
4,5.0000,2,-74.6150,19.5900,0.6439,121.9252,31.1800,0.0058,0.9790,18.5900,0
4,5.0000,3,-86.4928,11.6715,0.5251,62.5359,15.3429,0.0082,0.9592,23.3285,0
4,5.0000,4,-76.3038,18.4641,0.6270,113.4809,28.9283,0.0052,0.9762,17.4641,0
4,5.0000,5,-79.6045,16.2637,0.5940,96.9776,24.5274,0.0059,0.9707,18.7363,0
4,5.0000,6,-78.5612,16.9592,0.6044,102.1941,25.9184,0.0055,0.9724,18.0408,0
4,6.0000,0,-76.2287,18.5142,0.6277,113.8567,29.0285,0.0053,0.9763,17.5142,0
4,6.0000,1,-79.4581,16.3613,0.5954,97.7097,24.7226,0.0058,0.9709,18.6387,0
4,6.0000,2,-79.9620,16.0253,0.5904,95.1898,24.0506,0.0060,0.9701,18.9747,0
4,6.0000,3,-78.3049,17.1301,0.6070,103.4757,26.2602,0.0054,0.9728,17.8699,0
4,6.0000,4,-74.4069,19.7287,0.6459,122.9653,31.4574,0.0059,0.9793,18.7287,0
4,6.0000,5,-74.2487,19.8342,0.6475,123.7564,31.6684,0.0059,0.9796,18.8342,0
4,6.0000,6,-72.3211,21.1193,0.6668,133.3947,34.2386,0.0066,0.9828,20.1193,0
4,7.0000,0,-78.6205,16.9197,0.6038,101.8975,25.8393,0.0055,0.9723,18.0803,0
4,7.0000,1,-82.9465,14.0357,0.5605,80.2674,20.0713,0.0070,0.9651,20.9643,0
4,7.0000,2,-79.4088,16.3942,0.5959,97.9562,24.7883,0.0058,0.9710,18.6058,0
4,7.0000,3,-79.7985,16.1343,0.5920,96.0074,24.2686,0.0059,0.9703,18.8657,0
4,7.0000,4,-78.1664,17.2224,0.6083,104.1682,26.4449,0.0054,0.9731,17.7776,0
4,7.0000,5,-80.4360,15.7093,0.5856,92.8200,23.4187,0.0061,0.9693,19.2907,0
4,7.0000,6,-77.7367,17.5089,0.6126,106.3167,27.0178,0.0052,0.9738,17.4911,0
4,8.0000,0,-82.0561,14.6293,0.5694,84.7196,21.2586,0.0067,0.9666,20.3707,0
4,8.0000,1,-74.7173,19.5218,0.6428,121.4135,31.0436,0.0058,0.9788,18.5218,0
4,8.0000,2,-73.1553,20.5631,0.6584,129.2236,33.1263,0.0063,0.9814,19.5631,0
4,8.0000,3,-74.5860,19.6094,0.6441,122.0701,31.2187,0.0058,0.9790,18.6094,0
4,8.0000,4,-79.5439,16.3041,0.5946,97.2806,24.6082,0.0058,0.9708,18.6959,0
4,8.0000,5,-75.4830,19.0113,0.6352,117.5848,30.0226,0.0055,0.9775,18.0113,0
4,8.0000,6,-76.9136,18.0576,0.6209,110.4322,28.1153,0.0050,0.9751,17.0576,0
