trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
6,1.0000,0,-78.5233,16.9844,0.6048,102.3833,25.9689,0.0055,0.9725,18.0156,0
6,1.0000,1,-75.3975,19.0684,0.6360,118.0127,30.1367,0.0055,0.9777,18.0684,0
6,1.0000,2,-80.7219,15.5188,0.5828,91.3907,23.0375,0.0062,0.9688,19.4812,0
6,1.0000,3,-77.3379,17.7747,0.6166,108.3103,27.5494,0.0051,0.9744,17.2253,0
6,1.0000,4,-72.7291,20.8473,0.6627,131.3547,33.6946,0.0064,0.9821,19.8473,0
6,1.0000,5,-74.1657,19.8895,0.6483,124.1713,31.7790,0.0059,0.9797,18.8895,0
6,1.0000,6,-81.7807,14.8129,0.5722,86.0964,21.6257,0.0066,0.9670,20.1871,0
6,2.0000,0,-75.4748,19.0168,0.6353,117.6262,30.0337,0.0055,0.9775,18.0168,0
6,2.0000,1,-77.5185,17.6544,0.6148,107.4077,27.3087,0.0052,0.9741,17.3456,0
6,2.0000,2,-78.8802,16.7466,0.6012,100.5992,25.4931,0.0056,0.9719,18.2534,0
6,2.0000,3,-72.9201,20.7199,0.6608,130.3994,33.4398,0.0064,0.9818,19.7199,0
6,2.0000,4,-77.4069,17.7287,0.6159,107.9653,27.4574,0.0051,0.9743,17.2713,0
6,2.0000,5,-78.3042,17.1305,0.6070,103.4790,26.2611,0.0054,0.9728,17.8695,0
6,2.0000,6,-78.3988,17.0674,0.6060,103.0058,26.1349,0.0055,0.9727,17.9326,0
6,3.0000,0,-75.1246,19.2503,0.6388,119.3772,30.5006,0.0056,0.9781,18.2503,0
6,3.0000,1,-78.2425,17.1717,0.6076,103.7877,26.3434,0.0054,0.9729,17.8283,0
6,3.0000,2,-75.1106,19.2596,0.6389,119.4469,30.5192,0.0056,0.9781,18.2596,0
6,3.0000,3,-73.7505,20.1663,0.6525,126.2476,32.3327,0.0061,0.9804,19.1663,0
6,3.0000,4,-76.9734,18.0178,0.6203,110.1332,28.0355,0.0050,0.9750,17.0178,0
6,3.0000,5,-76.2570,18.4954,0.6274,113.7152,28.9907,0.0052,0.9762,17.4954,0
6,3.0000,6,-77.9919,17.3387,0.6101,105.0403,26.6774,0.0053,0.9733,17.6613,0
6,4.0000,0,-70.2891,22.4739,0.6871,143.5544,36.9478,0.0072,0.9862,21.4739,0
6,4.0000,1,-77.2757,17.8162,0.6172,108.6213,27.6323,0.0051,0.9745,17.1838,0
6,4.0000,2,-77.9662,17.3559,0.6103,105.1689,26.7117,0.0053,0.9734,17.6441,0
6,4.0000,3,-73.9870,20.0087,0.6501,125.0649,32.0173,0.0060,0.9800,19.0087,0
6,4.0000,4,-83.9961,13.3359,0.5500,75.0195,18.6719,0.0073,0.9633,21.6641,0
6,4.0000,5,-78.1246,17.2503,0.6088,104.3769,26.5005,0.0054,0.9731,17.7497,0
6,4.0000,6,-78.9091,16.7273,0.6009,100.4547,25.4546,0.0056,0.9718,18.2727,0
6,5.0000,0,-78.0290,17.3140,0.6097,104.8552,26.6281,0.0053,0.9733,17.6860,0
6,5.0000,1,-73.4499,20.3668,0.6555,127.7507,32.7335,0.0062,0.9809,19.3668,0
6,5.0000,2,-77.4057,17.7296,0.6159,107.9716,27.4591,0.0051,0.9743,17.2704,0
6,5.0000,3,-74.3796,19.7469,0.6462,123.1018,31.4938,0.0059,0.9794,18.7469,0
6,5.0000,4,-80.6650,15.5567,0.5834,91.6752,23.1134,0.0062,0.9689,19.4433,0
6,5.0000,5,-80.6103,15.5931,0.5839,91.9483,23.1862,0.0062,0.9690,19.4069,0
6,5.0000,6,-81.9119,14.7254,0.5709,85.4404,21.4508,0.0066,0.9668,20.2746,0
6,6.0000,0,-73.5063,20.3291,0.6549,127.4684,32.6582,0.0062,0.9808,19.3291,0
6,6.0000,1,-81.3686,15.0876,0.5763,88.1569,22.1752,0.0065,0.9677,19.9124,0
6,6.0000,2,-77.3232,17.7846,0.6168,108.3842,27.5691,0.0051,0.9745,17.2154,0
6,6.0000,3,-74.7333,19.5112,0.6427,121.3337,31.0223,0.0058,0.9788,18.5112,0
6,6.0000,4,-79.7991,16.1339,0.5920,96.0043,24.2678,0.0059,0.9703,18.8661,0
6,6.0000,5,-83.1265,13.9157,0.5587,79.3675,19.8313,0.0070,0.9648,21.0843,0
6,6.0000,6,-77.8183,17.4544,0.6118,105.9084,26.9089,0.0053,0.9736,17.5456,0
