trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
23,1.0000,0,-74.6416,19.5723,0.6436,121.7922,31.1446,0.0058,0.9789,18.5723,0
23,1.0000,1,-78.9422,16.7052,0.6006,100.2889,25.4104,0.0056,0.9718,18.2948,0
23,1.0000,2,-77.5005,17.6663,0.6150,107.4973,27.3326,0.0052,0.9742,17.3337,0
23,1.0000,3,-84.3716,13.0856,0.5463,73.1422,18.1713,0.0075,0.9627,21.9144,0
23,1.0000,4,-75.7595,18.8270,0.6324,116.2023,29.6539,0.0054,0.9771,17.8270,0
23,1.0000,5,-73.8552,20.0965,0.6514,125.7241,32.1931,0.0060,0.9802,19.0965,0
23,1.0000,6,-73.4507,20.3662,0.6555,127.7464,32.7324,0.0062,0.9809,19.3662,0
23,2.0000,0,-77.5178,17.6548,0.6148,107.4108,27.3095,0.0052,0.9741,17.3452,0
23,2.0000,1,-75.7492,18.8338,0.6325,116.2538,29.6677,0.0054,0.9771,17.8338,0
23,2.0000,2,-73.9641,20.0239,0.6504,125.1794,32.0478,0.0060,0.9801,19.0239,0
23,2.0000,3,-73.7461,20.1693,0.6525,126.2694,32.3385,0.0061,0.9804,19.1693,0
23,2.0000,4,-81.4861,15.0092,0.5751,87.5693,22.0185,0.0065,0.9675,19.9908,0
23,2.0000,5,-72.6380,20.9080,0.6636,131.8100,33.8160,0.0065,0.9823,19.9080,0
23,2.0000,6,-80.8596,15.4270,0.5814,90.7022,22.8539,0.0063,0.9686,19.5730,0
23,3.0000,0,-79.6221,16.2519,0.5938,96.8893,24.5038,0.0059,0.9706,18.7481,0
23,3.0000,1,-78.2438,17.1708,0.6076,103.7812,26.3417,0.0054,0.9729,17.8292,0
23,3.0000,2,-75.3949,19.0700,0.6361,118.0253,30.1401,0.0055,0.9777,18.0700,0
23,3.0000,3,-78.1075,17.2617,0.6089,104.4625,26.5233,0.0054,0.9732,17.7383,0
23,3.0000,4,-76.5800,18.2800,0.6242,112.1001,28.5600,0.0051,0.9757,17.2800,0
23,3.0000,5,-80.5502,15.6332,0.5845,92.2490,23.2664,0.0062,0.9691,19.3668,0
23,3.0000,6,-81.3437,15.1042,0.5766,88.2813,22.2083,0.0064,0.9678,19.8958,0
23,4.0000,0,-78.1200,17.2533,0.6088,104.3998,26.5066,0.0054,0.9731,17.7467,0
23,4.0000,1,-74.0190,19.9873,0.6498,124.9051,31.9747,0.0060,0.9800,18.9873,0
23,4.0000,2,-75.9975,18.6683,0.6300,115.0123,29.3366,0.0053,0.9767,17.6683,0
23,4.0000,3,-77.1313,17.9124,0.6187,109.3433,27.8249,0.0050,0.9748,17.0876,0
23,4.0000,4,-75.7712,18.8192,0.6323,116.1442,29.6384,0.0054,0.9770,17.8192,0
23,4.0000,5,-75.7298,18.8468,0.6327,116.3508,29.6935,0.0054,0.9771,17.8468,0
23,4.0000,6,-77.3732,17.7512,0.6163,108.1341,27.5024,0.0051,0.9744,17.2488,0
23,5.0000,0,-76.7277,18.1815,0.6227,111.3614,28.3630,0.0051,0.9755,17.1815,0
23,5.0000,1,-81.6430,14.9047,0.5736,86.7852,21.8094,0.0065,0.9673,20.0953,0
