trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
28,1.0000,0,-83.7308,13.5128,0.5527,76.3460,19.0256,0.0072,0.9638,21.4872,0
28,1.0000,1,-71.4438,21.7041,0.6756,137.7811,35.4083,0.0069,0.9843,20.7041,0
28,1.0000,2,-78.3254,17.1164,0.6067,103.3732,26.2329,0.0054,0.9728,17.8836,0
28,1.0000,3,-77.0850,17.9433,0.6191,109.5750,27.8867,0.0050,0.9749,17.0567,0
28,1.0000,4,-78.7195,16.8536,0.6028,101.4023,25.7073,0.0056,0.9721,18.1464,0
28,1.0000,5,-79.4739,16.3507,0.5953,97.6303,24.7014,0.0058,0.9709,18.6493,0
28,1.0000,6,-73.3454,20.4364,0.6565,128.2732,32.8728,0.0062,0.9811,19.4364,0
28,2.0000,0,-79.9531,16.0313,0.5905,95.2346,24.0626,0.0060,0.9701,18.9687,0
28,2.0000,1,-77.8117,17.4589,0.6119,105.9416,26.9178,0.0053,0.9736,17.5411,0
28,2.0000,2,-72.6727,20.8849,0.6633,131.6364,33.7697,0.0064,0.9822,19.8849,0
28,2.0000,3,-81.0183,15.3211,0.5798,89.9084,22.6422,0.0063,0.9683,19.6789,0
28,2.0000,4,-76.2358,18.5095,0.6276,113.8212,29.0190,0.0053,0.9763,17.5095,0
28,2.0000,5,-77.6247,17.5835,0.6138,106.8766,27.1671,0.0052,0.9740,17.4165,0
28,2.0000,6,-79.0373,16.6418,0.5996,99.8137,25.2836,0.0057,0.9716,18.3582,0
28,3.0000,0,-73.4473,20.3685,0.6555,127.7635,32.7369,0.0062,0.9809,19.3685,0
28,3.0000,1,-81.5169,14.9887,0.5748,87.4156,21.9775,0.0065,0.9675,20.0113,0
28,3.0000,2,-75.0476,19.3016,0.6395,119.7620,30.6032,0.0057,0.9783,18.3016,0
28,3.0000,3,-82.1268,14.5822,0.5687,84.3662,21.1643,0.0067,0.9665,20.4178,0
28,3.0000,4,-79.9368,16.0421,0.5906,95.3161,24.0843,0.0060,0.9701,18.9579,0
28,3.0000,5,-75.5025,18.9983,0.6350,117.4873,29.9966,0.0055,0.9775,17.9983,0
28,3.0000,6,-72.6716,20.8856,0.6633,131.6421,33.7712,0.0064,0.9822,19.8856,0
28,4.0000,0,-77.8591,17.4273,0.6114,105.7045,26.8545,0.0053,0.9736,17.5727,0
28,4.0000,1,-78.7930,16.8047,0.6021,101.0349,25.6093,0.0056,0.9720,18.1953,0
28,4.0000,2,-72.6018,20.9322,0.6640,131.9912,33.8643,0.0065,0.9823,19.9322,0
28,4.0000,3,-81.3003,15.1331,0.5770,88.4985,22.2663,0.0064,0.9678,19.8669,0
28,4.0000,4,-71.8000,21.4667,0.6720,136.0002,34.9334,0.0067,0.9837,20.4667,0
28,4.0000,5,-76.5596,18.2936,0.6244,112.2021,28.5872,0.0051,0.9757,17.2936,0
