trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
46,1.0000,0,-78.0707,17.2862,0.6093,104.6463,26.5723,0.0054,0.9732,17.7138,0
46,1.0000,1,-79.1923,16.5385,0.5981,99.0384,25.0769,0.0057,0.9713,18.4615,0
46,1.0000,2,-73.0373,20.6418,0.6596,129.8136,33.2836,0.0063,0.9816,19.6418,0
46,1.0000,3,-78.7644,16.8237,0.6024,101.1781,25.6475,0.0056,0.9721,18.1763,0
46,1.0000,4,-66.8382,24.7745,0.7216,160.8088,41.5490,0.0084,0.9919,23.7745,0
46,1.0000,5,-76.8654,18.0898,0.6213,110.6731,28.1795,0.0050,0.9752,17.0898,0
46,1.0000,6,-76.0340,18.6440,0.6297,114.8302,29.2881,0.0053,0.9766,17.6440,0
46,2.0000,0,-74.5707,19.6195,0.6443,122.1465,31.2391,0.0058,0.9790,18.6195,0
46,2.0000,1,-77.9290,17.3807,0.6107,105.3551,26.7614,0.0053,0.9735,17.6193,0
46,2.0000,2,-77.6544,17.5637,0.6135,106.7280,27.1275,0.0052,0.9739,17.4363,0
46,2.0000,3,-74.8643,19.4238,0.6414,120.6786,30.8476,0.0057,0.9786,18.4238,0
46,2.0000,4,-80.0107,15.9929,0.5899,94.9466,23.9858,0.0060,0.9700,19.0071,0
46,2.0000,5,-78.4615,17.0257,0.6054,102.6925,26.0513,0.0055,0.9726,17.9743,0
46,2.0000,6,-73.9647,20.0235,0.6504,125.1764,32.0470,0.0060,0.9801,19.0235,0
46,3.0000,0,-77.2337,17.8442,0.6177,108.8314,27.6884,0.0051,0.9746,17.1558,0
46,3.0000,1,-82.8249,14.1168,0.5618,80.8757,20.2335,0.0069,0.9653,20.8832,0
46,3.0000,2,-79.6749,16.2167,0.5933,96.6253,24.4334,0.0059,0.9705,18.7833,0
46,3.0000,3,-77.1141,17.9239,0.6189,109.4293,27.8478,0.0050,0.9748,17.0761,0
46,3.0000,4,-74.0430,19.9714,0.6496,124.7852,31.9427,0.0060,0.9799,18.9714,0
46,3.0000,5,-81.2499,15.1667,0.5775,88.7505,22.3335,0.0064,0.9679,19.8333,0
46,3.0000,6,-75.5378,18.9748,0.6346,117.3112,29.9496,0.0055,0.9774,17.9748,0
46,4.0000,0,-74.3368,19.7755,0.6466,123.3159,31.5509,0.0059,0.9794,18.7755,0
46,4.0000,1,-77.9176,17.3883,0.6108,105.4121,26.7766,0.0053,0.9735,17.6117,0
46,4.0000,2,-79.2261,16.5159,0.5977,98.8696,25.0319,0.0057,0.9713,18.4841,0
46,4.0000,3,-81.9276,14.7149,0.5707,85.3621,21.4299,0.0066,0.9668,20.2851,0
46,4.0000,4,-78.0799,17.2801,0.6092,104.6005,26.5601,0.0054,0.9732,17.7199,0
46,4.0000,5,-77.2098,17.8601,0.6179,108.9510,27.7203,0.0051,0.9747,17.1399,0
46,4.0000,6,-74.9972,19.3352,0.6400,120.0141,30.6704,0.0057,0.9783,18.3352,0
46,5.0000,0,-74.9138,19.3908,0.6409,120.4310,30.7816,0.0057,0.9785,18.3908,0
46,5.0000,1,-76.8807,18.0795,0.6212,110.5963,28.1590,0.0050,0.9752,17.0795,0
46,5.0000,2,-74.4737,19.6842,0.6453,122.6316,31.3684,0.0058,0.9792,18.6842,0
46,5.0000,3,-71.8711,21.4193,0.6713,135.6445,34.8385,0.0067,0.9835,20.4193,0
46,5.0000,4,-79.9108,16.0595,0.5909,95.4461,24.1190,0.0060,0.9701,18.9405,0
46,5.0000,5,-75.2847,19.1435,0.6372,118.5765,30.2871,0.0056,0.9779,18.1435,0
46,5.0000,6,-84.4549,13.0301,0.5455,72.7256,18.0602,0.0075,0.9626,21.9699,0
46,6.0000,0,-76.7512,18.1658,0.6225,111.2438,28.3317,0.0051,0.9754,17.1658,0
46,6.0000,1,-77.7773,17.4818,0.6122,106.1136,26.9636,0.0053,0.9737,17.5182,0
46,6.0000,2,-77.0608,17.9595,0.6194,109.6961,27.9189,0.0050,0.9749,17.0405,0
46,6.0000,3,-79.6849,16.2100,0.5932,96.5753,24.4201,0.0059,0.9705,18.7900,0
46,6.0000,4,-79.4208,16.3861,0.5958,97.8958,24.7722,0.0058,0.9710,18.6139,0
46,6.0000,5,-77.4315,17.7124,0.6157,107.8427,27.4247,0.0051,0.9743,17.2876,0
46,6.0000,6,-81.4540,15.0307,0.5755,87.7302,22.0614,0.0065,0.9676,19.9693,0
46,7.0000,0,-73.3665,20.4223,0.6563,128.1674,32.8446,0.0062,0.9811,19.4223,0
46,7.0000,1,-74.7009,19.5327,0.6430,121.4953,31.0654,0.0058,0.9788,18.5327,0
46,7.0000,2,-72.8372,20.7752,0.6616,130.8140,33.5504,0.0064,0.9819,19.7752,0
46,7.0000,3,-76.2657,18.4895,0.6273,113.6714,28.9790,0.0052,0.9762,17.4895,0
46,7.0000,4,-73.2071,20.5286,0.6579,128.9646,33.0572,0.0063,0.9813,19.5286,0
46,7.0000,5,-76.7726,18.1516,0.6223,111.1371,28.3032,0.0051,0.9754,17.1516,0
46,7.0000,6,-79.2203,16.5198,0.5978,98.8986,25.0396,0.0057,0.9713,18.4802,0
46,8.0000,0,-73.3896,20.4069,0.6561,128.0519,32.8138,0.0062,0.9810,19.4069,0
46,8.0000,1,-80.4532,15.6979,0.5855,92.7340,23.3957,0.0062,0.9692,19.3021,0
46,8.0000,2,-73.6201,20.2533,0.6538,126.8995,32.5065,0.0061,0.9806,19.2533,0
46,8.0000,3,-70.6521,22.2319,0.6835,141.7395,36.4639,0.0071,0.9856,21.2319,0
46,8.0000,4,-80.6335,15.5777,0.5837,91.8326,23.1553,0.0062,0.9689,19.4223,0
46,8.0000,5,-80.8656,15.4229,0.5813,90.6720,22.8459,0.0063,0.9686,19.5771,0
46,8.0000,6,-75.2798,19.1468,0.6372,118.6010,30.2936,0.0056,0.9779,18.1468,0
46,9.0000,0,-74.8050,19.4633,0.6420,120.9751,30.9267,0.0057,0.9787,18.4633,0
46,9.0000,1,-75.9165,18.7223,0.6308,115.4173,29.4446,0.0054,0.9768,17.7223,0
46,9.0000,2,-81.6806,14.8796,0.5732,86.5970,21.7592,0.0066,0.9672,20.1204,0
46,9.0000,3,-79.4014,16.3991,0.5960,97.9931,24.7982,0.0058,0.9710,18.6009,0
46,9.0000,4,-76.3624,18.4251,0.6264,113.1882,28.8502,0.0052,0.9761,17.4251,0
46,9.0000,5,-76.4308,18.3795,0.6257,112.8462,28.7590,0.0052,0.9759,17.3795,0
46,9.0000,6,-81.0444,15.3037,0.5796,89.7778,22.6074,0.0063,0.9683,19.6963,0
46,10.0000,0,-71.3971,21.7352,0.6760,138.0143,35.4705,0.0069,0.9843,20.7352,0
46,10.0000,1,-79.9369,16.0421,0.5906,95.3154,24.0841,0.0060,0.9701,18.9579,0
46,10.0000,2,-74.9998,19.3335,0.6400,120.0011,30.6670,0.0057,0.9783,18.3335,0
46,10.0000,3,-80.4118,15.7254,0.5859,92.9408,23.4509,0.0061,0.9693,19.2746,0
46,10.0000,4,-80.7210,15.5193,0.5828,91.3950,23.0387,0.0062,0.9688,19.4807,0
46,10.0000,5,-77.6343,17.5771,0.6137,106.8283,27.1542,0.0052,0.9739,17.4229,0
46,10.0000,6,-77.1730,17.8847,0.6183,109.1351,27.7694,0.0051,0.9747,17.1153,0
46,11.0000,0,-78.9645,16.6904,0.6004,100.1777,25.3807,0.0057,0.9717,18.3096,0
46,11.0000,1,-78.7492,16.8339,0.6025,101.2540,25.6677,0.0056,0.9721,18.1661,0
46,11.0000,2,-83.0233,13.9845,0.5598,79.8834,19.9689,0.0070,0.9650,21.0155,0
46,11.0000,3,-84.5169,12.9887,0.5448,72.4153,17.9774,0.0075,0.9625,22.0113,0
