trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
9,1.0000,0,-81.0617,15.2922,0.5794,89.6915,22.5844,0.0064,0.9682,19.7078,0
9,1.0000,1,-77.6299,17.5801,0.6137,106.8504,27.1601,0.0052,0.9740,17.4199,0
9,1.0000,2,-78.1933,17.2045,0.6081,104.0335,26.4089,0.0054,0.9730,17.7955,0
9,1.0000,3,-80.8447,15.4368,0.5816,90.7764,22.8737,0.0063,0.9686,19.5632,0
9,1.0000,4,-77.7122,17.5252,0.6129,106.4389,27.0504,0.0052,0.9738,17.4748,0
9,1.0000,5,-77.8139,17.4574,0.6119,105.9303,26.9148,0.0053,0.9736,17.5426,0
9,1.0000,6,-77.8138,17.4575,0.6119,105.9312,26.9150,0.0053,0.9736,17.5425,0
9,2.0000,0,-76.6047,18.2635,0.6240,111.9763,28.5270,0.0051,0.9757,17.2635,0
9,2.0000,1,-73.8526,20.0983,0.6515,125.7369,32.1965,0.0060,0.9802,19.0983,0
9,2.0000,2,-82.7228,14.1848,0.5628,81.3861,20.3696,0.0069,0.9655,20.8152,0
9,2.0000,3,-73.9284,20.0477,0.6507,125.3578,32.0954,0.0060,0.9801,19.0477,0
9,2.0000,4,-72.8317,20.7789,0.6617,130.8415,33.5577,0.0064,0.9819,19.7789,0
9,2.0000,5,-76.2785,18.4810,0.6272,113.6075,28.9620,0.0052,0.9762,17.4810,0
9,2.0000,6,-75.5858,18.9428,0.6341,117.0711,29.8856,0.0055,0.9774,17.9428,0
9,3.0000,0,-77.1945,17.8704,0.6181,109.0277,27.7407,0.0051,0.9747,17.1296,0
9,3.0000,1,-80.1667,15.8889,0.5883,94.1665,23.7777,0.0061,0.9697,19.1111,0
9,3.0000,2,-78.6980,16.8680,0.6030,101.5100,25.7360,0.0056,0.9722,18.1320,0
9,3.0000,3,-76.3248,18.4501,0.6268,113.3759,28.9003,0.0052,0.9761,17.4501,0
9,3.0000,4,-80.9880,15.3413,0.5801,90.0601,22.6827,0.0063,0.9684,19.6587,0
9,3.0000,5,-72.3202,21.1198,0.6668,133.3988,34.2397,0.0066,0.9828,20.1198,0
9,3.0000,6,-81.3949,15.0701,0.5761,88.0254,22.1401,0.0065,0.9677,19.9299,0
9,4.0000,0,-69.5241,22.9839,0.6948,147.3795,37.9679,0.0075,0.9875,21.9839,0
9,4.0000,1,-75.1845,19.2103,0.6382,119.0774,30.4206,0.0056,0.9780,18.2103,0
9,4.0000,2,-71.4835,21.6776,0.6752,137.5823,35.3553,0.0068,0.9842,20.6776,0
9,4.0000,3,-79.1924,16.5384,0.5981,99.0382,25.0769,0.0057,0.9713,18.4616,0
