trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
24,1.0000,0,-71.1109,21.9261,0.6789,139.4454,35.8521,0.0070,0.9848,20.9261,0
24,1.0000,1,-78.0699,17.2867,0.6093,104.6506,26.5735,0.0054,0.9732,17.7133,0
24,1.0000,2,-79.1426,16.5716,0.5986,99.2869,25.1432,0.0057,0.9714,18.4284,0
24,1.0000,3,-77.1577,17.8949,0.6184,109.2115,27.7897,0.0051,0.9747,17.1051,0
24,1.0000,4,-77.7084,17.5277,0.6129,106.4579,27.0554,0.0052,0.9738,17.4723,0
24,1.0000,5,-78.1968,17.2021,0.6080,104.0158,26.4042,0.0054,0.9730,17.7979,0
24,1.0000,6,-80.1084,15.9278,0.5889,94.4582,23.8555,0.0060,0.9698,19.0722,0
24,2.0000,0,-75.5684,18.9544,0.6343,117.1581,29.9088,0.0055,0.9774,17.9544,0
24,2.0000,1,-72.9461,20.7026,0.6605,130.2693,33.4051,0.0064,0.9818,19.7026,0
24,2.0000,2,-80.7355,15.5097,0.5826,91.3226,23.0194,0.0062,0.9688,19.4903,0
24,2.0000,3,-78.5384,16.9744,0.6046,102.3081,25.9488,0.0055,0.9724,18.0256,0
24,2.0000,4,-78.0576,17.2949,0.6094,104.7120,26.5899,0.0054,0.9732,17.7051,0
24,2.0000,5,-79.5538,16.2975,0.5945,97.2312,24.5950,0.0059,0.9707,18.7025,0
24,2.0000,6,-74.6768,19.5488,0.6432,121.6158,31.0976,0.0058,0.9789,18.5488,0
24,3.0000,0,-72.2029,21.1981,0.6680,133.9857,34.3962,0.0066,0.9830,20.1981,0
24,3.0000,1,-77.3995,17.7337,0.6160,108.0026,27.4674,0.0051,0.9743,17.2663,0
24,3.0000,2,-80.6977,15.5349,0.5830,91.5116,23.0698,0.0062,0.9688,19.4651,0
24,3.0000,3,-72.1347,21.2435,0.6687,134.3264,34.4870,0.0066,0.9831,20.2435,0
24,3.0000,4,-78.4490,17.0340,0.6055,102.7550,26.0680,0.0055,0.9726,17.9660,0
24,3.0000,5,-76.8254,18.1164,0.6217,110.8728,28.2327,0.0051,0.9753,17.1164,0
24,3.0000,6,-79.5281,16.3146,0.5947,97.3596,24.6292,0.0058,0.9708,18.6854,0
24,4.0000,0,-77.0440,17.9707,0.6196,109.7799,27.9413,0.0050,0.9749,17.0293,0
24,4.0000,1,-80.9113,15.3924,0.5809,90.4433,22.7849,0.0063,0.9685,19.6076,0
24,4.0000,2,-78.6953,16.8698,0.6030,101.5237,25.7397,0.0056,0.9722,18.1302,0
24,4.0000,3,-73.1369,20.5754,0.6586,129.3155,33.1508,0.0063,0.9814,19.5754,0
24,4.0000,4,-76.4576,18.3616,0.6254,112.7120,28.7232,0.0052,0.9759,17.3616,0
24,4.0000,5,-77.6068,17.5955,0.6139,106.9661,27.1910,0.0052,0.9740,17.4045,0
24,4.0000,6,-80.4849,15.6767,0.5852,92.5756,23.3535,0.0062,0.9692,19.3233,0
24,5.0000,0,-75.2353,19.1765,0.6376,118.8236,30.3530,0.0056,0.9779,18.1765,0
24,5.0000,1,-75.5846,18.9436,0.6342,117.0770,29.8872,0.0055,0.9774,17.9436,0
24,5.0000,2,-76.8102,18.1265,0.6219,110.9488,28.2530,0.0051,0.9753,17.1265,0
24,5.0000,3,-80.2666,15.8223,0.5873,93.6671,23.6446,0.0061,0.9696,19.1777,0
