trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
37,1.0000,0,-78.7006,16.8663,0.6030,101.4969,25.7325,0.0056,0.9722,18.1337,0
37,1.0000,1,-77.4719,17.6854,0.6153,107.6407,27.3708,0.0052,0.9742,17.3146,0
37,1.0000,2,-80.1117,15.9255,0.5889,94.4415,23.8511,0.0060,0.9698,19.0745,0
37,1.0000,3,-80.7211,15.5193,0.5828,91.3946,23.0386,0.0062,0.9688,19.4807,0
37,1.0000,4,-77.6646,17.5569,0.6134,106.6770,27.1139,0.0052,0.9739,17.4431,0
37,1.0000,5,-77.9441,17.3706,0.6106,105.2794,26.7412,0.0053,0.9734,17.6294,0
37,1.0000,6,-76.4568,18.3621,0.6254,112.7159,28.7242,0.0052,0.9759,17.3621,0
37,2.0000,0,-78.0562,17.2959,0.6094,104.7190,26.5917,0.0054,0.9732,17.7041,0
37,2.0000,1,-78.8842,16.7438,0.6012,100.5788,25.4877,0.0056,0.9719,18.2562,0
37,2.0000,2,-79.2898,16.4735,0.5971,98.5511,24.9470,0.0058,0.9712,18.5265,0
37,2.0000,3,-71.3848,21.7434,0.6762,138.0758,35.4869,0.0069,0.9844,20.7434,0
37,2.0000,4,-78.2799,17.1467,0.6072,103.6004,26.2934,0.0054,0.9729,17.8533,0
37,2.0000,5,-76.5211,18.3193,0.6248,112.3947,28.6386,0.0052,0.9758,17.3193,0
37,2.0000,6,-82.6484,14.2344,0.5635,81.7582,20.4689,0.0069,0.9656,20.7656,0
37,3.0000,0,-72.0157,21.3228,0.6698,134.9213,34.6457,0.0067,0.9833,20.3228,0
37,3.0000,1,-74.7111,19.5259,0.6429,121.4445,31.0519,0.0058,0.9788,18.5259,0
37,3.0000,2,-77.4229,17.7181,0.6158,107.8855,27.4361,0.0051,0.9743,17.2819,0
37,3.0000,3,-73.0844,20.6104,0.6592,129.5781,33.2208,0.0063,0.9815,19.6104,0
37,3.0000,4,-79.7969,16.1354,0.5920,96.0157,24.2709,0.0059,0.9703,18.8646,0
37,3.0000,5,-77.1789,17.8808,0.6182,109.1057,27.7615,0.0051,0.9747,17.1192,0
37,3.0000,6,-75.4941,19.0040,0.6351,117.5297,30.0079,0.0055,0.9775,18.0040,0
37,4.0000,0,-76.6346,18.2436,0.6237,111.8268,28.4871,0.0051,0.9756,17.2436,0
37,4.0000,1,-79.5163,16.3224,0.5948,97.4183,24.6449,0.0058,0.9708,18.6776,0
37,4.0000,2,-75.3302,19.1132,0.6367,118.3491,30.2264,0.0056,0.9778,18.1132,0
37,4.0000,3,-76.7257,18.1829,0.6227,111.3717,28.3658,0.0051,0.9755,17.1829,0
37,4.0000,4,-79.6936,16.2043,0.5931,96.5322,24.4086,0.0059,0.9705,18.7957,0
37,4.0000,5,-76.5270,18.3153,0.6247,112.3649,28.6306,0.0052,0.9758,17.3153,0
37,4.0000,6,-78.1903,17.2065,0.6081,104.0486,26.4130,0.0054,0.9730,17.7935,0
37,5.0000,0,-76.9085,18.0610,0.6209,110.4574,28.1220,0.0050,0.9752,17.0610,0
37,5.0000,1,-74.2650,19.8233,0.6473,123.6749,31.6466,0.0059,0.9796,18.8233,0
37,5.0000,2,-81.9886,14.6743,0.5701,85.0571,21.3486,0.0067,0.9667,20.3257,0
37,5.0000,3,-81.4681,15.0213,0.5753,87.6596,22.0426,0.0065,0.9676,19.9787,0
37,5.0000,4,-75.7673,18.8218,0.6323,116.1637,29.6436,0.0054,0.9771,17.8218,0
37,5.0000,5,-75.0959,19.2694,0.6390,119.5204,30.5388,0.0056,0.9782,18.2694,0
37,5.0000,6,-74.6305,19.5796,0.6437,121.8473,31.1593,0.0058,0.9789,18.5796,0
37,6.0000,0,-79.8064,16.1291,0.5919,95.9681,24.2581,0.0059,0.9703,18.8709,0
37,6.0000,1,-80.7027,15.5315,0.5830,91.4866,23.0631,0.0062,0.9688,19.4685,0
37,6.0000,2,-81.1989,15.2007,0.5780,89.0053,22.4014,0.0064,0.9680,19.7993,0
37,6.0000,3,-81.4303,15.0465,0.5757,87.8486,22.0929,0.0065,0.9676,19.9535,0
37,6.0000,4,-78.5221,16.9852,0.6048,102.3893,25.9705,0.0055,0.9725,18.0148,0
37,6.0000,5,-77.3046,17.7969,0.6170,108.4770,27.5939,0.0051,0.9745,17.2031,0
37,6.0000,6,-75.9165,18.7224,0.6308,115.4177,29.4447,0.0054,0.9768,17.7224,0
37,7.0000,0,-82.0412,14.6392,0.5696,84.7939,21.2784,0.0067,0.9666,20.3608,0
37,7.0000,1,-81.2160,15.1893,0.5778,88.9201,22.3787,0.0064,0.9680,19.8107,0
37,7.0000,2,-75.1477,19.2349,0.6385,119.2614,30.4697,0.0056,0.9781,18.2349,0
37,7.0000,3,-77.9215,17.3857,0.6108,105.3926,26.7713,0.0053,0.9735,17.6143,0
37,7.0000,4,-73.0118,20.6588,0.6599,129.9411,33.3176,0.0063,0.9816,19.6588,0
37,7.0000,5,-75.9915,18.6724,0.6301,115.0426,29.3447,0.0053,0.9767,17.6724,0
37,7.0000,6,-75.3593,19.0938,0.6364,118.2036,30.1876,0.0055,0.9777,18.0938,0
37,8.0000,0,-77.8934,17.4044,0.6111,105.5328,26.8087,0.0053,0.9735,17.5956,0
37,8.0000,1,-76.7888,18.1408,0.6221,111.0560,28.2816,0.0051,0.9754,17.1408,0
37,8.0000,2,-82.0266,14.6489,0.5697,84.8671,21.2979,0.0067,0.9666,20.3511,0
37,8.0000,3,-77.2488,17.8342,0.6175,108.7562,27.6683,0.0051,0.9746,17.1658,0
37,8.0000,4,-72.7563,20.8292,0.6624,131.2187,33.6583,0.0064,0.9821,19.8292,0
37,8.0000,5,-80.4790,15.6807,0.5852,92.6051,23.3614,0.0062,0.9692,19.3193,0
37,8.0000,6,-70.0310,22.6460,0.6897,144.8448,37.2919,0.0073,0.9866,21.6460,0
37,9.0000,0,-78.2692,17.1539,0.6073,103.6542,26.3078,0.0054,0.9729,17.8461,0
37,9.0000,1,-78.7566,16.8289,0.6024,101.2168,25.6578,0.0056,0.9721,18.1711,0
37,9.0000,2,-78.2515,17.1656,0.6075,103.7423,26.3313,0.0054,0.9729,17.8344,0
37,9.0000,3,-78.4815,17.0123,0.6052,102.5926,26.0247,0.0055,0.9725,17.9877,0
37,9.0000,4,-80.3606,15.7596,0.5864,93.1972,23.5193,0.0061,0.9694,19.2404,0
37,9.0000,5,-75.1537,19.2309,0.6385,119.2314,30.4617,0.0056,0.9781,18.2309,0
37,9.0000,6,-80.1122,15.9252,0.5889,94.4391,23.8504,0.0060,0.9698,19.0748,0
37,10.0000,0,-77.2665,17.8223,0.6173,108.6675,27.6447,0.0051,0.9746,17.1777,0
37,10.0000,1,-72.9281,20.7146,0.6607,130.3595,33.4292,0.0064,0.9818,19.7146,0
37,10.0000,2,-80.1216,15.9189,0.5888,94.3919,23.8378,0.0060,0.9698,19.0811,0
37,10.0000,3,-76.1882,18.5412,0.6281,114.0589,29.0824,0.0053,0.9764,17.5412,0
37,10.0000,4,-74.4419,19.7054,0.6456,122.7907,31.4108,0.0059,0.9793,18.7054,0
