trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
47,1.0000,0,-77.3081,17.7946,0.6169,108.4595,27.5892,0.0051,0.9745,17.2054,0
47,1.0000,1,-78.0322,17.3118,0.6097,104.8388,26.6237,0.0053,0.9733,17.6882,0
47,1.0000,2,-78.1689,17.2207,0.6083,104.1554,26.4414,0.0054,0.9731,17.7793,0
47,1.0000,3,-77.0375,17.9750,0.6196,109.8123,27.9499,0.0050,0.9749,17.0250,0
47,1.0000,4,-81.3101,15.1266,0.5769,88.4494,22.2532,0.0064,0.9678,19.8734,0
47,1.0000,5,-78.3836,17.0776,0.6062,103.0819,26.1552,0.0055,0.9727,17.9224,0
47,1.0000,6,-78.0209,17.3194,0.6098,104.8954,26.6388,0.0053,0.9733,17.6806,0
47,2.0000,0,-75.4365,19.0423,0.6356,117.8174,30.0847,0.0055,0.9776,18.0423,0
47,2.0000,1,-84.3546,13.0969,0.5465,73.2271,18.1939,0.0075,0.9627,21.9031,0
47,2.0000,2,-80.4670,15.6887,0.5853,92.6652,23.3774,0.0062,0.9692,19.3113,0
47,2.0000,3,-79.4527,16.3649,0.5955,97.7364,24.7297,0.0058,0.9709,18.6351,0
47,2.0000,4,-74.4977,19.6682,0.6450,122.5115,31.3364,0.0058,0.9792,18.6682,0
47,2.0000,5,-77.2431,17.8379,0.6176,108.7843,27.6758,0.0051,0.9746,17.1621,0
47,2.0000,6,-75.3631,19.0913,0.6364,118.1844,30.1825,0.0055,0.9777,18.0913,0
47,3.0000,0,-78.7359,16.8428,0.6026,101.3207,25.6855,0.0056,0.9721,18.1572,0
47,3.0000,1,-77.9712,17.3525,0.6103,105.1438,26.7050,0.0053,0.9734,17.6475,0
47,3.0000,2,-76.9458,18.0361,0.6205,110.2709,28.0722,0.0050,0.9751,17.0361,0
47,3.0000,3,-78.1861,17.2093,0.6081,104.0695,26.4185,0.0054,0.9730,17.7907,0
47,3.0000,4,-76.4532,18.3645,0.6255,112.7340,28.7291,0.0052,0.9759,17.3645,0
47,3.0000,5,-74.7775,19.4817,0.6422,121.1125,30.9633,0.0057,0.9787,18.4817,0
47,3.0000,6,-81.1568,15.2288,0.5784,89.2158,22.4575,0.0064,0.9681,19.7712,0
47,4.0000,0,-79.3701,16.4199,0.5963,98.1495,24.8399,0.0058,0.9710,18.5801,0
47,4.0000,1,-77.3600,17.7600,0.6164,108.2000,27.5200,0.0051,0.9744,17.2400,0
47,4.0000,2,-73.1320,20.5787,0.6587,129.3400,33.1573,0.0063,0.9814,19.5787,0
47,4.0000,3,-75.2902,19.1398,0.6371,118.5488,30.2797,0.0056,0.9778,18.1398,0
47,4.0000,4,-80.0458,15.9695,0.5895,94.7711,23.9390,0.0060,0.9699,19.0305,0
47,4.0000,5,-79.0757,16.6162,0.5992,99.6216,25.2324,0.0057,0.9715,18.3838,0
47,4.0000,6,-78.7631,16.8246,0.6024,101.1846,25.6492,0.0056,0.9721,18.1754,0
47,5.0000,0,-73.7789,20.1474,0.6522,126.1057,32.2948,0.0061,0.9804,19.1474,0
47,5.0000,1,-70.9161,22.0559,0.6808,140.4195,36.1119,0.0070,0.9851,21.0559,0
47,5.0000,2,-75.2973,19.1352,0.6370,118.5137,30.2703,0.0056,0.9778,18.1352,0
47,5.0000,3,-74.0264,19.9824,0.6497,124.8680,31.9648,0.0060,0.9800,18.9824,0
47,5.0000,4,-79.7683,16.1545,0.5923,96.1584,24.3089,0.0059,0.9704,18.8455,0
47,5.0000,5,-73.6808,20.2128,0.6532,126.5960,32.4256,0.0061,0.9805,19.2128,0
47,5.0000,6,-74.9044,19.3971,0.6410,120.4780,30.7941,0.0057,0.9785,18.3971,0
47,6.0000,0,-77.3569,17.7621,0.6164,108.2154,27.5241,0.0051,0.9744,17.2379,0
47,6.0000,1,-79.5518,16.2988,0.5945,97.2412,24.5977,0.0059,0.9707,18.7012,0
47,6.0000,2,-75.3354,19.1098,0.6366,118.3231,30.2195,0.0056,0.9778,18.1098,0
47,6.0000,3,-75.8725,18.7517,0.6313,115.6374,29.5033,0.0054,0.9769,17.7517,0
47,6.0000,4,-82.3058,14.4628,0.5669,83.4708,20.9256,0.0068,0.9662,20.5372,0
47,6.0000,5,-78.5987,16.9342,0.6040,102.0067,25.8685,0.0055,0.9723,18.0658,0
47,6.0000,6,-74.0984,19.9344,0.6490,124.5081,31.8688,0.0060,0.9798,18.9344,0
47,7.0000,0,-72.4875,21.0083,0.6651,132.5626,34.0167,0.0065,0.9825,20.0083,0
