trial,time,gnb_id,rsrp_avg_dbm,sinr_avg_db,prb_utilisation,dl_throughput_mbps,ul_throughput_mbps,packet_loss_rate,handover_success_rate,latency_avg_ms,fault_label
42,1.0000,0,-77.0136,17.9909,0.6199,109.9320,27.9819,0.0050,0.9750,17.0091,0
42,1.0000,1,-72.2619,21.1587,0.6674,133.6905,34.3175,0.0066,0.9829,20.1587,0
42,1.0000,2,-82.7215,14.1856,0.5628,81.3924,20.3713,0.0069,0.9655,20.8144,0
42,1.0000,3,-77.2472,17.8352,0.6175,108.7638,27.6704,0.0051,0.9746,17.1648,0
42,1.0000,4,-78.0144,17.3238,0.6099,104.9282,26.6475,0.0053,0.9733,17.6762,0
42,1.0000,5,-80.1041,15.9306,0.5890,94.4797,23.8612,0.0060,0.9698,19.0694,0
42,1.0000,6,-82.4423,14.3718,0.5656,82.7884,20.7436,0.0068,0.9659,20.6282,0
42,2.0000,0,-75.3849,19.0767,0.6362,118.0753,30.1534,0.0055,0.9777,18.0767,0
42,2.0000,1,-77.1629,17.8914,0.6184,109.1856,27.7828,0.0051,0.9747,17.1086,0
42,2.0000,2,-74.3766,19.7490,0.6462,123.1171,31.4979,0.0059,0.9794,18.7490,0
42,2.0000,3,-75.9297,18.7136,0.6307,115.3517,29.4271,0.0054,0.9768,17.7136,0
42,2.0000,4,-79.2104,16.5264,0.5979,98.9482,25.0529,0.0057,0.9713,18.4736,0
42,2.0000,5,-75.5566,18.9623,0.6344,117.2170,29.9245,0.0055,0.9774,17.9623,0
42,2.0000,6,-77.1046,17.9303,0.6190,109.4771,27.8606,0.0050,0.9748,17.0697,0
42,3.0000,0,-72.1660,21.2227,0.6683,134.1702,34.4454,0.0066,0.9831,20.2227,0
42,3.0000,1,-83.5061,13.6626,0.5549,77.4697,19.3252,0.0072,0.9642,21.3374,0
42,3.0000,2,-79.7360,16.1760,0.5926,96.3201,24.3520,0.0059,0.9704,18.8240,0
42,3.0000,3,-76.4173,18.3885,0.6258,112.9135,28.7769,0.0052,0.9760,17.3885,0
42,3.0000,4,-80.4532,15.6978,0.5855,92.7338,23.3957,0.0062,0.9692,19.3022,0
42,3.0000,5,-78.6933,16.8712,0.6031,101.5337,25.7423,0.0056,0.9722,18.1288,0
42,3.0000,6,-78.4539,17.0307,0.6055,102.7305,26.0615,0.0055,0.9726,17.9693,0
42,4.0000,0,-77.4911,17.6726,0.6151,107.5444,27.3452,0.0052,0.9742,17.3274,0
42,4.0000,1,-76.5360,18.3094,0.6246,112.3202,28.6187,0.0052,0.9758,17.3094,0
42,4.0000,2,-80.1014,15.9324,0.5890,94.4929,23.8648,0.0060,0.9698,19.0676,0
42,4.0000,3,-78.1360,17.2427,0.6086,104.3201,26.4854,0.0054,0.9731,17.7573,0
